game_id,game_date,home_team,away_team,y_true_home_win,p_model,p_oof,p_market,odds_decimal,source_prediction_ref,source_odds_ref,paper_only,production_ready
TOR-20240522-0,2024-05-22,TOR,CHA,1,,,,,,,True,False
CHN-20240523-0,2024-05-23,CHN,ATL,0,,,,,,,True,False
CIN-20240523-0,2024-05-23,CIN,SDN,0,,,,,,,True,False
PHI-20240523-0,2024-05-23,PHI,TEX,1,,,,,,,True,False
PIT-20240523-0,2024-05-23,PIT,SFN,0,,,,,,,True,False
CHA-20240523-0,2024-05-23,CHA,BAL,0,,,,,,,True,False
DET-20240523-0,2024-05-23,DET,TOR,0,,,,,,,True,False
NYA-20240523-0,2024-05-23,NYA,SEA,1,,,,,,,True,False
OAK-20240523-0,2024-05-23,OAK,COL,1,,,,,,,True,False
ARI-20240524-0,2024-05-24,ARI,MIA,0,,,,,,,True,False
CIN-20240524-0,2024-05-24,CIN,LAN,1,,,,,,,True,False
COL-20240524-0,2024-05-24,COL,PHI,1,,,,,,,True,False
NYN-20240524-0,2024-05-24,NYN,SFN,0,,,,,,,True,False
PIT-20240524-0,2024-05-24,PIT,ATL,1,,,,,,,True,False
SDN-20240524-0,2024-05-24,SDN,NYA,0,,,,,,,True,False
WAS-20240524-0,2024-05-24,WAS,SEA,1,,,,,,,True,False
ANA-20240524-0,2024-05-24,ANA,CLE,0,,,,,,,True,False
BOS-20240524-0,2024-05-24,BOS,MIL,0,,,,,,,True,False
CHA-20240524-0,2024-05-24,CHA,BAL,0,,,,,,,True,False
DET-20240524-0,2024-05-24,DET,TOR,1,,,,,,,True,False
MIN-20240524-0,2024-05-24,MIN,TEX,1,,,,,,,True,False
OAK-20240524-0,2024-05-24,OAK,HOU,0,,,,,,,True,False
TBA-20240524-0,2024-05-24,TBA,KCA,0,,,,,,,True,False
ARI-20240525-0,2024-05-25,ARI,MIA,1,,,,,,,True,False
CIN-20240525-0,2024-05-25,CIN,LAN,1,,,,,,,True,False
COL-20240525-0,2024-05-25,COL,PHI,0,,,,,,,True,False
NYN-20240525-0,2024-05-25,NYN,SFN,0,,,,,,,True,False
PIT-20240525-0,2024-05-25,PIT,ATL,1,,,,,,,True,False
SDN-20240525-0,2024-05-25,SDN,NYA,0,,,,,,,True,False
SLN-20240525-0,2024-05-25,SLN,CHN,1,,,,,,,True,False
WAS-20240525-0,2024-05-25,WAS,SEA,1,,,,,,,True,False
ANA-20240525-0,2024-05-25,ANA,CLE,0,,,,,,,True,False
BOS-20240525-0,2024-05-25,BOS,MIL,0,,,,,,,True,False
CHA-20240525-0,2024-05-25,CHA,BAL,0,,,,,,,True,False
DET-20240525-0,2024-05-25,DET,TOR,1,,,,,,,True,False
MIN-20240525-0,2024-05-25,MIN,TEX,1,,,,,,,True,False
OAK-20240525-0,2024-05-25,OAK,HOU,1,,,,,,,True,False
TBA-20240525-0,2024-05-25,TBA,KCA,0,,,,,,,True,False
ARI-20240526-0,2024-05-26,ARI,MIA,0,,,,,,,True,False
CIN-20240526-0,2024-05-26,CIN,LAN,1,,,,,,,True,False
COL-20240526-0,2024-05-26,COL,PHI,1,,,,,,,True,False
NYN-20240526-0,2024-05-26,NYN,SFN,1,,,,,,,True,False
PIT-20240526-0,2024-05-26,PIT,ATL,0,,,,,,,True,False
SDN-20240526-0,2024-05-26,SDN,NYA,1,,,,,,,True,False
SLN-20240526-0,2024-05-26,SLN,CHN,1,,,,,,,True,False
WAS-20240526-0,2024-05-26,WAS,SEA,0,,,,,,,True,False
ANA-20240526-0,2024-05-26,ANA,CLE,0,,,,,,,True,False
BOS-20240526-0,2024-05-26,BOS,MIL,1,,,,,,,True,False
CHA-20240526-0,2024-05-26,CHA,BAL,0,,,,,,,True,False
DET-20240526-0,2024-05-26,DET,TOR,1,,,,,,,True,False
MIN-20240526-0,2024-05-26,MIN,TEX,0,,,,,,,True,False
OAK-20240526-0,2024-05-26,OAK,HOU,0,,,,,,,True,False
TBA-20240526-0,2024-05-26,TBA,KCA,1,,,,,,,True,False
ATL-20240527-0,2024-05-27,ATL,WAS,0,,,,,,,True,False
CIN-20240527-0,2024-05-27,CIN,SLN,1,,,,,,,True,False
COL-20240527-0,2024-05-27,COL,CLE,1,,,,,,,True,False
MIL-20240527-0,2024-05-27,MIL,CHN,1,,,,,,,True,False
SDN-20240527-0,2024-05-27,SDN,MIA,1,,,,,,,True,False
SFN-20240527-0,2024-05-27,SFN,PHI,1,,,,,,,True,False
BAL-20240527-0,2024-05-27,BAL,BOS,1,,,,,,,True,False
CHA-20240527-0,2024-05-27,CHA,TOR,0,,,,,,,True,False
MIN-20240527-0,2024-05-27,MIN,KCA,1,,,,,,,True,False
SEA-20240527-0,2024-05-27,SEA,HOU,1,,,,,,,True,False
ATL-20240528-0,2024-05-28,ATL,WAS,1,,,,,,,True,False
CIN-20240528-0,2024-05-28,CIN,SLN,0,,,,,,,True,False
COL-20240528-0,2024-05-28,COL,CLE,0,,,,,,,True,False
MIL-20240528-0,2024-05-28,MIL,CHN,0,,,,,,,True,False
NYN-20240528-1,2024-05-28,NYN,LAN,0,,,,,,,True,False
NYN-20240528-2,2024-05-28,NYN,LAN,0,,,,,,,True,False
SDN-20240528-0,2024-05-28,SDN,MIA,1,,,,,,,True,False
SFN-20240528-0,2024-05-28,SFN,PHI,1,,,,,,,True,False
ANA-20240528-0,2024-05-28,ANA,NYA,1,,,,,,,True,False
BAL-20240528-0,2024-05-28,BAL,BOS,0,,,,,,,True,False
CHA-20240528-0,2024-05-28,CHA,TOR,0,,,,,,,True,False
MIN-20240528-0,2024-05-28,MIN,KCA,1,,,,,,,True,False
SEA-20240528-0,2024-05-28,SEA,HOU,1,,,,,,,True,False
TBA-20240528-0,2024-05-28,TBA,OAK,0,,,,,,,True,False
TEX-20240528-0,2024-05-28,TEX,ARI,1,,,,,,,True,False
ATL-20240529-0,2024-05-29,ATL,WAS,0,,,,,,,True,False
CIN-20240529-0,2024-05-29,CIN,SLN,0,,,,,,,True,False
COL-20240529-0,2024-05-29,COL,CLE,1,,,,,,,True,False
MIL-20240529-0,2024-05-29,MIL,CHN,1,,,,,,,True,False
NYN-20240529-0,2024-05-29,NYN,LAN,0,,,,,,,True,False
SDN-20240529-0,2024-05-29,SDN,MIA,0,,,,,,,True,False
SFN-20240529-0,2024-05-29,SFN,PHI,0,,,,,,,True,False
ANA-20240529-0,2024-05-29,ANA,NYA,0,,,,,,,True,False
BAL-20240529-0,2024-05-29,BAL,BOS,1,,,,,,,True,False
CHA-20240529-0,2024-05-29,CHA,TOR,0,,,,,,,True,False
DET-20240529-1,2024-05-29,DET,PIT,1,,,,,,,True,False
DET-20240529-2,2024-05-29,DET,PIT,0,,,,,,,True,False
MIN-20240529-0,2024-05-29,MIN,KCA,0,,,,,,,True,False
SEA-20240529-0,2024-05-29,SEA,HOU,1,,,,,,,True,False
TBA-20240529-0,2024-05-29,TBA,OAK,1,,,,,,,True,False
TEX-20240529-0,2024-05-29,TEX,ARI,1,,,,,,,True,False
ATL-20240530-0,2024-05-30,ATL,WAS,0,,,,,,,True,False
MIL-20240530-0,2024-05-30,MIL,CHN,1,,,,,,,True,False
NYN-20240530-0,2024-05-30,NYN,ARI,1,,,,,,,True,False
ANA-20240530-0,2024-05-30,ANA,NYA,0,,,,,,,True,False
BOS-20240530-0,2024-05-30,BOS,DET,0,,,,,,,True,False
MIN-20240530-0,2024-05-30,MIN,KCA,1,,,,,,,True,False
SEA-20240530-0,2024-05-30,SEA,HOU,0,,,,,,,True,False
TBA-20240530-0,2024-05-30,TBA,OAK,1,,,,,,,True,False
ATL-20240531-0,2024-05-31,ATL,OAK,1,,,,,,,True,False
CHN-20240531-0,2024-05-31,CHN,CIN,0,,,,,,,True,False
LAN-20240531-0,2024-05-31,LAN,COL,0,,,,,,,True,False
MIA-20240531-0,2024-05-31,MIA,TEX,1,,,,,,,True,False
MIL-20240531-0,2024-05-31,MIL,CHA,1,,,,,,,True,False
NYN-20240531-0,2024-05-31,NYN,ARI,1,,,,,,,True,False
PHI-20240531-0,2024-05-31,PHI,SLN,1,,,,,,,True,False
SFN-20240531-0,2024-05-31,SFN,NYA,0,,,,,,,True,False
BAL-20240531-0,2024-05-31,BAL,TBA,1,,,,,,,True,False
BOS-20240531-0,2024-05-31,BOS,DET,1,,,,,,,True,False
CLE-20240531-0,2024-05-31,CLE,WAS,1,,,,,,,True,False
HOU-20240531-0,2024-05-31,HOU,MIN,0,,,,,,,True,False
KCA-20240531-0,2024-05-31,KCA,SDN,0,,,,,,,True,False
SEA-20240531-0,2024-05-31,SEA,ANA,1,,,,,,,True,False
TOR-20240531-0,2024-05-31,TOR,PIT,1,,,,,,,True,False
ATL-20240601-0,2024-06-01,ATL,OAK,0,,,,,,,True,False
CHN-20240601-0,2024-06-01,CHN,CIN,1,,,,,,,True,False
LAN-20240601-0,2024-06-01,LAN,COL,1,,,,,,,True,False
MIA-20240601-0,2024-06-01,MIA,TEX,0,,,,,,,True,False
MIL-20240601-0,2024-06-01,MIL,CHA,1,,,,,,,True,False
NYN-20240601-0,2024-06-01,NYN,ARI,0,,,,,,,True,False
PHI-20240601-0,2024-06-01,PHI,SLN,1,,,,,,,True,False
SFN-20240601-0,2024-06-01,SFN,NYA,0,,,,,,,True,False
BAL-20240601-0,2024-06-01,BAL,TBA,1,,,,,,,True,False
BOS-20240601-0,2024-06-01,BOS,DET,1,,,,,,,True,False
CLE-20240601-0,2024-06-01,CLE,WAS,1,,,,,,,True,False
HOU-20240601-0,2024-06-01,HOU,MIN,1,,,,,,,True,False
KCA-20240601-0,2024-06-01,KCA,SDN,0,,,,,,,True,False
SEA-20240601-0,2024-06-01,SEA,ANA,1,,,,,,,True,False
TOR-20240601-0,2024-06-01,TOR,PIT,0,,,,,,,True,False
ATL-20240602-0,2024-06-02,ATL,OAK,1,,,,,,,True,False
CHN-20240602-0,2024-06-02,CHN,CIN,0,,,,,,,True,False
LAN-20240602-0,2024-06-02,LAN,COL,1,,,,,,,True,False
MIA-20240602-0,2024-06-02,MIA,TEX,0,,,,,,,True,False
MIL-20240602-0,2024-06-02,MIL,CHA,1,,,,,,,True,False
NYN-20240602-0,2024-06-02,NYN,ARI,0,,,,,,,True,False
PHI-20240602-0,2024-06-02,PHI,SLN,0,,,,,,,True,False
SFN-20240602-0,2024-06-02,SFN,NYA,0,,,,,,,True,False
BAL-20240602-0,2024-06-02,BAL,TBA,0,,,,,,,True,False
BOS-20240602-0,2024-06-02,BOS,DET,0,,,,,,,True,False
CLE-20240602-0,2024-06-02,CLE,WAS,0,,,,,,,True,False
HOU-20240602-0,2024-06-02,HOU,MIN,0,,,,,,,True,False
KCA-20240602-0,2024-06-02,KCA,SDN,1,,,,,,,True,False
SEA-20240602-0,2024-06-02,SEA,ANA,1,,,,,,,True,False
TOR-20240602-0,2024-06-02,TOR,PIT,1,,,,,,,True,False
ARI-20240603-0,2024-06-03,ARI,SFN,1,,,,,,,True,False
COL-20240603-0,2024-06-03,COL,CIN,0,,,,,,,True,False
PHI-20240603-0,2024-06-03,PHI,MIL,1,,,,,,,True,False
WAS-20240603-0,2024-06-03,WAS,NYN,0,,,,,,,True,False
ANA-20240603-0,2024-06-03,ANA,SDN,1,,,,,,,True,False
HOU-20240603-0,2024-06-03,HOU,SLN,1,,,,,,,True,False
TEX-20240603-0,2024-06-03,TEX,DET,0,,,,,,,True,False
TOR-20240603-0,2024-06-03,TOR,BAL,0,,,,,,,True,False
ARI-20240604-0,2024-06-04,ARI,SFN,1,,,,,,,True,False
CHN-20240604-0,2024-06-04,CHN,CHA,1,,,,,,,True,False
COL-20240604-0,2024-06-04,COL,CIN,0,,,,,,,True,False
MIA-20240604-0,2024-06-04,MIA,TBA,0,,,,,,,True,False
PHI-20240604-0,2024-06-04,PHI,MIL,1,,,,,,,True,False
PIT-20240604-0,2024-06-04,PIT,LAN,1,,,,,,,True,False
WAS-20240604-0,2024-06-04,WAS,NYN,0,,,,,,,True,False
ANA-20240604-0,2024-06-04,ANA,SDN,1,,,,,,,True,False
BOS-20240604-0,2024-06-04,BOS,ATL,0,,,,,,,True,False
CLE-20240604-0,2024-06-04,CLE,KCA,1,,,,,,,True,False
HOU-20240604-0,2024-06-04,HOU,SLN,1,,,,,,,True,False
NYA-20240604-0,2024-06-04,NYA,MIN,1,,,,,,,True,False
OAK-20240604-0,2024-06-04,OAK,SEA,0,,,,,,,True,False
TEX-20240604-0,2024-06-04,TEX,DET,0,,,,,,,True,False
TOR-20240604-0,2024-06-04,TOR,BAL,0,,,,,,,True,False
ARI-20240605-0,2024-06-05,ARI,SFN,0,,,,,,,True,False
CHN-20240605-0,2024-06-05,CHN,CHA,1,,,,,,,True,False
COL-20240605-0,2024-06-05,COL,CIN,0,,,,,,,True,False
MIA-20240605-0,2024-06-05,MIA,TBA,0,,,,,,,True,False
PHI-20240605-0,2024-06-05,PHI,MIL,1,,,,,,,True,False
PIT-20240605-0,2024-06-05,PIT,LAN,1,,,,,,,True,False
WAS-20240605-0,2024-06-05,WAS,NYN,0,,,,,,,True,False
ANA-20240605-0,2024-06-05,ANA,SDN,1,,,,,,,True,False
BOS-20240605-0,2024-06-05,BOS,ATL,1,,,,,,,True,False
HOU-20240605-0,2024-06-05,HOU,SLN,0,,,,,,,True,False
NYA-20240605-0,2024-06-05,NYA,MIN,1,,,,,,,True,False
OAK-20240605-0,2024-06-05,OAK,SEA,1,,,,,,,True,False
TEX-20240605-0,2024-06-05,TEX,DET,1,,,,,,,True,False
TOR-20240605-0,2024-06-05,TOR,BAL,1,,,,,,,True,False
CIN-20240606-0,2024-06-06,CIN,CHN,1,,,,,,,True,False
PIT-20240606-0,2024-06-06,PIT,LAN,0,,,,,,,True,False
SDN-20240606-0,2024-06-06,SDN,ARI,0,,,,,,,True,False
SLN-20240606-0,2024-06-06,SLN,COL,0,,,,,,,True,False
WAS-20240606-0,2024-06-06,WAS,ATL,0,,,,,,,True,False
CHA-20240606-0,2024-06-06,CHA,BOS,0,,,,,,,True,False
CLE-20240606-0,2024-06-06,CLE,KCA,0,,,,,,,True,False
NYA-20240606-0,2024-06-06,NYA,MIN,1,,,,,,,True,False
OAK-20240606-0,2024-06-06,OAK,SEA,0,,,,,,,True,False
TOR-20240606-0,2024-06-06,TOR,BAL,1,,,,,,,True,False
CIN-20240607-0,2024-06-07,CIN,CHN,1,,,,,,,True,False
MIA-20240607-0,2024-06-07,MIA,CLE,1,,,,,,,True,False
PIT-20240607-0,2024-06-07,PIT,MIN,1,,,,,,,True,False
SDN-20240607-0,2024-06-07,SDN,ARI,1,,,,,,,True,False
SLN-20240607-0,2024-06-07,SLN,COL,1,,,,,,,True,False
WAS-20240607-0,2024-06-07,WAS,ATL,1,,,,,,,True,False
ANA-20240607-0,2024-06-07,ANA,HOU,0,,,,,,,True,False
CHA-20240607-0,2024-06-07,CHA,BOS,1,,,,,,,True,False
DET-20240607-0,2024-06-07,DET,MIL,0,,,,,,,True,False
KCA-20240607-0,2024-06-07,KCA,SEA,1,,,,,,,True,False
NYA-20240607-0,2024-06-07,NYA,LAN,0,,,,,,,True,False
OAK-20240607-0,2024-06-07,OAK,TOR,1,,,,,,,True,False
TBA-20240607-0,2024-06-07,TBA,BAL,0,,,,,,,True,False
TEX-20240607-0,2024-06-07,TEX,SFN,0,,,,,,,True,False
CIN-20240608-0,2024-06-08,CIN,CHN,1,,,,,,,True,False
MIA-20240608-0,2024-06-08,MIA,CLE,0,,,,,,,True,False
NYN-20240608-0,2024-06-08,NYN,PHI,0,,,,,,,True,False
PIT-20240608-0,2024-06-08,PIT,MIN,1,,,,,,,True,False
SDN-20240608-0,2024-06-08,SDN,ARI,1,,,,,,,True,False
SLN-20240608-0,2024-06-08,SLN,COL,0,,,,,,,True,False
WAS-20240608-0,2024-06-08,WAS,ATL,1,,,,,,,True,False
ANA-20240608-0,2024-06-08,ANA,HOU,0,,,,,,,True,False
CHA-20240608-0,2024-06-08,CHA,BOS,1,,,,,,,True,False
DET-20240608-0,2024-06-08,DET,MIL,0,,,,,,,True,False
KCA-20240608-0,2024-06-08,KCA,SEA,1,,,,,,,True,False
NYA-20240608-0,2024-06-08,NYA,LAN,0,,,,,,,True,False
OAK-20240608-0,2024-06-08,OAK,TOR,0,,,,,,,True,False
TBA-20240608-0,2024-06-08,TBA,BAL,0,,,,,,,True,False
TEX-20240608-0,2024-06-08,TEX,SFN,0,,,,,,,True,False
CIN-20240609-0,2024-06-09,CIN,CHN,0,,,,,,,True,False
MIA-20240609-0,2024-06-09,MIA,CLE,0,,,,,,,True,False
PHI-20240609-0,2024-06-09,PHI,NYN,0,,,,,,,True,False
PIT-20240609-0,2024-06-09,PIT,MIN,0,,,,,,,True,False
SDN-20240609-0,2024-06-09,SDN,ARI,0,,,,,,,True,False
SLN-20240609-0,2024-06-09,SLN,COL,1,,,,,,,True,False
WAS-20240609-0,2024-06-09,WAS,ATL,1,,,,,,,True,False
ANA-20240609-0,2024-06-09,ANA,HOU,1,,,,,,,True,False
CHA-20240609-0,2024-06-09,CHA,BOS,0,,,,,,,True,False
DET-20240609-0,2024-06-09,DET,MIL,1,,,,,,,True,False
KCA-20240609-0,2024-06-09,KCA,SEA,0,,,,,,,True,False
NYA-20240609-0,2024-06-09,NYA,LAN,1,,,,,,,True,False
OAK-20240609-0,2024-06-09,OAK,TOR,0,,,,,,,True,False
TBA-20240609-0,2024-06-09,TBA,BAL,0,,,,,,,True,False
TEX-20240609-0,2024-06-09,TEX,SFN,1,,,,,,,True,False
MIL-20240610-0,2024-06-10,MIL,TOR,1,,,,,,,True,False
SDN-20240610-0,2024-06-10,SDN,OAK,1,,,,,,,True,False
SFN-20240610-0,2024-06-10,SFN,HOU,1,,,,,,,True,False
KCA-20240610-0,2024-06-10,KCA,NYA,0,,,,,,,True,False
MIN-20240610-0,2024-06-10,MIN,COL,1,,,,,,,True,False
SEA-20240610-0,2024-06-10,SEA,CHA,1,,,,,,,True,False
TBA-20240610-0,2024-06-10,TBA,BAL,0,,,,,,,True,False
ARI-20240611-0,2024-06-11,ARI,ANA,1,,,,,,,True,False
CIN-20240611-0,2024-06-11,CIN,CLE,0,,,,,,,True,False
LAN-20240611-0,2024-06-11,LAN,TEX,1,,,,,,,True,False
MIL-20240611-0,2024-06-11,MIL,TOR,0,,,,,,,True,False
NYN-20240611-0,2024-06-11,NYN,MIA,0,,,,,,,True,False
SDN-20240611-0,2024-06-11,SDN,OAK,1,,,,,,,True,False
SFN-20240611-0,2024-06-11,SFN,HOU,0,,,,,,,True,False
SLN-20240611-0,2024-06-11,SLN,PIT,0,,,,,,,True,False
BAL-20240611-0,2024-06-11,BAL,ATL,1,,,,,,,True,False
BOS-20240611-0,2024-06-11,BOS,PHI,0,,,,,,,True,False
DET-20240611-0,2024-06-11,DET,WAS,0,,,,,,,True,False
KCA-20240611-0,2024-06-11,KCA,NYA,0,,,,,,,True,False
MIN-20240611-0,2024-06-11,MIN,COL,0,,,,,,,True,False
SEA-20240611-0,2024-06-11,SEA,CHA,1,,,,,,,True,False
TBA-20240611-0,2024-06-11,TBA,CHN,1,,,,,,,True,False
ARI-20240612-0,2024-06-12,ARI,ANA,0,,,,,,,True,False
CIN-20240612-0,2024-06-12,CIN,CLE,1,,,,,,,True,False
LAN-20240612-0,2024-06-12,LAN,TEX,0,,,,,,,True,False
MIL-20240612-0,2024-06-12,MIL,TOR,1,,,,,,,True,False
NYN-20240612-0,2024-06-12,NYN,MIA,1,,,,,,,True,False
SDN-20240612-0,2024-06-12,SDN,OAK,1,,,,,,,True,False
SFN-20240612-0,2024-06-12,SFN,HOU,1,,,,,,,True,False
SLN-20240612-0,2024-06-12,SLN,PIT,1,,,,,,,True,False
BAL-20240612-0,2024-06-12,BAL,ATL,1,,,,,,,True,False
BOS-20240612-0,2024-06-12,BOS,PHI,1,,,,,,,True,False
DET-20240612-0,2024-06-12,DET,WAS,0,,,,,,,True,False
KCA-20240612-0,2024-06-12,KCA,NYA,0,,,,,,,True,False
MIN-20240612-0,2024-06-12,MIN,COL,1,,,,,,,True,False
SEA-20240612-0,2024-06-12,SEA,CHA,1,,,,,,,True,False
TBA-20240612-0,2024-06-12,TBA,CHN,0,,,,,,,True,False
ARI-20240613-0,2024-06-13,ARI,ANA,1,,,,,,,True,False
LAN-20240613-0,2024-06-13,LAN,TEX,0,,,,,,,True,False
NYN-20240613-0,2024-06-13,NYN,MIA,1,,,,,,,True,False
SLN-20240613-0,2024-06-13,SLN,PIT,1,,,,,,,True,False
BAL-20240613-0,2024-06-13,BAL,ATL,0,,,,,,,True,False
BOS-20240613-0,2024-06-13,BOS,PHI,1,,,,,,,True,False
DET-20240613-0,2024-06-13,DET,WAS,1,,,,,,,True,False
KCA-20240613-0,2024-06-13,KCA,NYA,1,,,,,,,True,False
MIN-20240613-0,2024-06-13,MIN,OAK,1,,,,,,,True,False
SEA-20240613-0,2024-06-13,SEA,CHA,0,,,,,,,True,False
TBA-20240613-0,2024-06-13,TBA,CHN,1,,,,,,,True,False
ARI-20240614-0,2024-06-14,ARI,CHA,1,,,,,,,True,False
ATL-20240614-0,2024-06-14,ATL,TBA,1,,,,,,,True,False
CHN-20240614-0,2024-06-14,CHN,SLN,0,,,,,,,True,False
COL-20240614-0,2024-06-14,COL,PIT,0,,,,,,,True,False
LAN-20240614-0,2024-06-14,LAN,KCA,1,,,,,,,True,False
MIL-20240614-0,2024-06-14,MIL,CIN,0,,,,,,,True,False
NYN-20240614-0,2024-06-14,NYN,SDN,1,,,,,,,True,False
SFN-20240614-0,2024-06-14,SFN,ANA,0,,,,,,,True,False
WAS-20240614-0,2024-06-14,WAS,MIA,1,,,,,,,True,False
BAL-20240614-0,2024-06-14,BAL,PHI,0,,,,,,,True,False
BOS-20240614-0,2024-06-14,BOS,NYA,0,,,,,,,True,False
HOU-20240614-0,2024-06-14,HOU,DET,1,,,,,,,True,False
MIN-20240614-0,2024-06-14,MIN,OAK,1,,,,,,,True,False
SEA-20240614-0,2024-06-14,SEA,TEX,1,,,,,,,True,False
TOR-20240614-0,2024-06-14,TOR,CLE,0,,,,,,,True,False
ARI-20240615-0,2024-06-15,ARI,CHA,0,,,,,,,True,False
ATL-20240615-0,2024-06-15,ATL,TBA,1,,,,,,,True,False
CHN-20240615-0,2024-06-15,CHN,SLN,1,,,,,,,True,False
COL-20240615-0,2024-06-15,COL,PIT,1,,,,,,,True,False
LAN-20240615-0,2024-06-15,LAN,KCA,0,,,,,,,True,False
MIL-20240615-0,2024-06-15,MIL,CIN,1,,,,,,,True,False
NYN-20240615-0,2024-06-15,NYN,SDN,1,,,,,,,True,False
SFN-20240615-0,2024-06-15,SFN,ANA,0,,,,,,,True,False
WAS-20240615-0,2024-06-15,WAS,MIA,1,,,,,,,True,False
BAL-20240615-0,2024-06-15,BAL,PHI,1,,,,,,,True,False
BOS-20240615-0,2024-06-15,BOS,NYA,1,,,,,,,True,False
HOU-20240615-0,2024-06-15,HOU,DET,0,,,,,,,True,False
SEA-20240615-0,2024-06-15,SEA,TEX,1,,,,,,,True,False
TOR-20240615-0,2024-06-15,TOR,CLE,1,,,,,,,True,False
ARI-20240616-0,2024-06-16,ARI,CHA,1,,,,,,,True,False
ATL-20240616-0,2024-06-16,ATL,TBA,0,,,,,,,True,False
CHN-20240616-0,2024-06-16,CHN,SLN,0,,,,,,,True,False
COL-20240616-0,2024-06-16,COL,PIT,0,,,,,,,True,False
LAN-20240616-0,2024-06-16,LAN,KCA,1,,,,,,,True,False
MIL-20240616-0,2024-06-16,MIL,CIN,1,,,,,,,True,False
NYN-20240616-0,2024-06-16,NYN,SDN,1,,,,,,,True,False
SFN-20240616-0,2024-06-16,SFN,ANA,1,,,,,,,True,False
WAS-20240616-0,2024-06-16,WAS,MIA,1,,,,,,,True,False
BAL-20240616-0,2024-06-16,BAL,PHI,1,,,,,,,True,False
BOS-20240616-0,2024-06-16,BOS,NYA,1,,,,,,,True,False
HOU-20240616-0,2024-06-16,HOU,DET,1,,,,,,,True,False
MIN-20240616-1,2024-06-16,MIN,OAK,1,,,,,,,True,False
MIN-20240616-2,2024-06-16,MIN,OAK,1,,,,,,,True,False
SEA-20240616-0,2024-06-16,SEA,TEX,1,,,,,,,True,False
TOR-20240616-0,2024-06-16,TOR,CLE,1,,,,,,,True,False
ATL-20240617-0,2024-06-17,ATL,DET,1,,,,,,,True,False
CHN-20240617-0,2024-06-17,CHN,SFN,0,,,,,,,True,False
COL-20240617-0,2024-06-17,COL,LAN,0,,,,,,,True,False
MIA-20240617-0,2024-06-17,MIA,SLN,0,,,,,,,True,False
PHI-20240617-0,2024-06-17,PHI,SDN,1,,,,,,,True,False
PIT-20240617-0,2024-06-17,PIT,CIN,1,,,,,,,True,False
ANA-20240617-0,2024-06-17,ANA,MIL,1,,,,,,,True,False
TEX-20240617-0,2024-06-17,TEX,NYN,0,,,,,,,True,False
TOR-20240617-0,2024-06-17,TOR,BOS,0,,,,,,,True,False
ATL-20240618-0,2024-06-18,ATL,DET,1,,,,,,,True,False
CHN-20240618-0,2024-06-18,CHN,SFN,1,,,,,,,True,False
COL-20240618-0,2024-06-18,COL,LAN,0,,,,,,,True,False
MIA-20240618-0,2024-06-18,MIA,SLN,1,,,,,,,True,False
PHI-20240618-0,2024-06-18,PHI,SDN,1,,,,,,,True,False
PIT-20240618-0,2024-06-18,PIT,CIN,0,,,,,,,True,False
WAS-20240618-0,2024-06-18,WAS,ARI,0,,,,,,,True,False
ANA-20240618-0,2024-06-18,ANA,MIL,0,,,,,,,True,False
CHA-20240618-0,2024-06-18,CHA,HOU,1,,,,,,,True,False
CLE-20240618-0,2024-06-18,CLE,SEA,0,,,,,,,True,False
MIN-20240618-0,2024-06-18,MIN,TBA,1,,,,,,,True,False
NYA-20240618-0,2024-06-18,NYA,BAL,1,,,,,,,True,False
OAK-20240618-0,2024-06-18,OAK,KCA,1,,,,,,,True,False
TEX-20240618-0,2024-06-18,TEX,NYN,0,,,,,,,True,False
TOR-20240618-0,2024-06-18,TOR,BOS,0,,,,,,,True,False
ATL-20240619-0,2024-06-19,ATL,DET,1,,,,,,,True,False
CHN-20240619-0,2024-06-19,CHN,SFN,1,,,,,,,True,False
COL-20240619-0,2024-06-19,COL,LAN,1,,,,,,,True,False
MIA-20240619-0,2024-06-19,MIA,SLN,1,,,,,,,True,False
PHI-20240619-0,2024-06-19,PHI,SDN,0,,,,,,,True,False
PIT-20240619-0,2024-06-19,PIT,CIN,1,,,,,,,True,False
WAS-20240619-0,2024-06-19,WAS,ARI,1,,,,,,,True,False
ANA-20240619-0,2024-06-19,ANA,MIL,0,,,,,,,True,False
CHA-20240619-0,2024-06-19,CHA,HOU,0,,,,,,,True,False
CLE-20240619-0,2024-06-19,CLE,SEA,1,,,,,,,True,False
MIN-20240619-0,2024-06-19,MIN,TBA,0,,,,,,,True,False
NYA-20240619-0,2024-06-19,NYA,BAL,0,,,,,,,True,False
OAK-20240619-0,2024-06-19,OAK,KCA,1,,,,,,,True,False
TEX-20240619-0,2024-06-19,TEX,NYN,1,,,,,,,True,False
TOR-20240619-0,2024-06-19,TOR,BOS,0,,,,,,,True,False
COL-20240620-0,2024-06-20,COL,LAN,0,,,,,,,True,False
SDN-20240620-0,2024-06-20,SDN,MIL,1,,,,,,,True,False
SLN-20240620-0,2024-06-20,SLN,SFN,1,,,,,,,True,False
WAS-20240620-0,2024-06-20,WAS,ARI,0,,,,,,,True,False
CHA-20240620-0,2024-06-20,CHA,HOU,0,,,,,,,True,False
CLE-20240620-0,2024-06-20,CLE,SEA,1,,,,,,,True,False
MIN-20240620-0,2024-06-20,MIN,TBA,0,,,,,,,True,False
NYA-20240620-0,2024-06-20,NYA,BAL,0,,,,,,,True,False
