path,source_class,has_game_date,has_scores,has_odds,has_derived_signals,missing_canonical_columns,year_coverage,notes
outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-09-12/p15_true_date_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-09-13/p15_true_date_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-09-13/p15_true_date_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-09-14/p15_true_date_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-09-14/p15_true_date_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-09-15/p15_true_date_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-09-15/p15_true_date_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-09-16/p15_true_date_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-09-16/p15_true_date_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-09-17/p15_true_date_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-09-17/p15_true_date_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-09-18/p15_true_date_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-09-18/p15_true_date_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-09-19/p15_true_date_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-09-19/p15_true_date_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-09-20/p15_true_date_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-09-20/p15_true_date_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-09-21/p15_true_date_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-09-21/p15_true_date_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-09-22/p15_true_date_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-09-22/p15_true_date_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-09-23/p15_true_date_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-09-23/p15_true_date_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-09-24/p15_true_date_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-09-24/p15_true_date_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-09-25/p15_true_date_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-09-25/p15_true_date_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-09-26/p15_true_date_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-09-26/p15_true_date_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-09-27/p15_true_date_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-09-27/p15_true_date_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-09-28/p15_true_date_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-09-28/p15_true_date_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_source_separation_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2026-05-01_2026-05-12/date_slice_results.csv,DERIVED_OUTPUT,False,False,False,False,,,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2026-05-01_2026-05-12/p25_gate_result.json,DERIVED_OUTPUT,False,False,False,False,,,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2026-05-01_2026-05-12/recommended_backfill_range.json,DERIVED_OUTPUT,False,False,False,False,,,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2026-05-01_2026-05-12/true_date_artifact_manifest.json,DERIVED_OUTPUT,False,False,False,False,,,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2026-05-01_2026-05-12/true_date_source_separation_summary.json,DERIVED_OUTPUT,False,False,False,False,,,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_det_run1/2025-05-08/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_det_run1/2025-05-08/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_det_run1/2025-05-09/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_det_run1/2025-05-09/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_det_run1/2025-05-10/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_det_run1/2025-05-10/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_det_run1/2025-05-11/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_det_run1/2025-05-11/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_det_run1/2025-05-12/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_det_run1/2025-05-12/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_det_run1/2025-05-13/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_det_run1/2025-05-13/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_det_run1/2025-05-14/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_det_run1/2025-05-14/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_det_run1/artifact_manifest.json,DERIVED_OUTPUT,False,False,False,False,,,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_det_run1/blocked_dates.json,DERIVED_OUTPUT,False,False,False,False,,,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_det_run1/date_replay_results.csv,DERIVED_OUTPUT,False,False,False,False,,,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_det_run1/p26_gate_result.json,DERIVED_OUTPUT,False,False,False,False,,,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_det_run1/true_date_replay_summary.json,DERIVED_OUTPUT,False,False,False,False,,,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_det_run2/2025-05-08/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_det_run2/2025-05-08/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_det_run2/2025-05-09/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_det_run2/2025-05-09/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_det_run2/2025-05-10/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_det_run2/2025-05-10/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_det_run2/2025-05-11/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_det_run2/2025-05-11/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_det_run2/2025-05-12/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_det_run2/2025-05-12/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_det_run2/2025-05-13/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_det_run2/2025-05-13/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_det_run2/2025-05-14/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_det_run2/2025-05-14/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_det_run2/artifact_manifest.json,DERIVED_OUTPUT,False,False,False,False,,,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_det_run2/blocked_dates.json,DERIVED_OUTPUT,False,False,False,False,,,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_det_run2/date_replay_results.csv,DERIVED_OUTPUT,False,False,False,False,,,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_det_run2/p26_gate_result.json,DERIVED_OUTPUT,False,False,False,False,,,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_det_run2/true_date_replay_summary.json,DERIVED_OUTPUT,False,False,False,False,,,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_true_date_historical_backfill_2025-05-08_2025-05-14/2025-05-08/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_true_date_historical_backfill_2025-05-08_2025-05-14/2025-05-08/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_true_date_historical_backfill_2025-05-08_2025-05-14/2025-05-09/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_true_date_historical_backfill_2025-05-08_2025-05-14/2025-05-09/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_true_date_historical_backfill_2025-05-08_2025-05-14/2025-05-10/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_true_date_historical_backfill_2025-05-08_2025-05-14/2025-05-10/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_true_date_historical_backfill_2025-05-08_2025-05-14/2025-05-11/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_true_date_historical_backfill_2025-05-08_2025-05-14/2025-05-11/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_true_date_historical_backfill_2025-05-08_2025-05-14/2025-05-12/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_true_date_historical_backfill_2025-05-08_2025-05-14/2025-05-12/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_true_date_historical_backfill_2025-05-08_2025-05-14/2025-05-13/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_true_date_historical_backfill_2025-05-08_2025-05-14/2025-05-13/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_true_date_historical_backfill_2025-05-08_2025-05-14/2025-05-14/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_true_date_historical_backfill_2025-05-08_2025-05-14/2025-05-14/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_true_date_historical_backfill_2025-05-08_2025-05-14/artifact_manifest.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_true_date_historical_backfill_2025-05-08_2025-05-14/blocked_dates.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_true_date_historical_backfill_2025-05-08_2025-05-14/date_replay_results.csv,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_true_date_historical_backfill_2025-05-08_2025-05-14/p26_gate_result.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_true_date_historical_backfill_2025-05-08_2025-05-14/true_date_replay_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_true_date_historical_backfill_2025-05-08_2025-05-21/2025-05-08/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_true_date_historical_backfill_2025-05-08_2025-05-21/2025-05-08/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_true_date_historical_backfill_2025-05-08_2025-05-21/2025-05-09/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_true_date_historical_backfill_2025-05-08_2025-05-21/2025-05-09/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_true_date_historical_backfill_2025-05-08_2025-05-21/2025-05-10/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_true_date_historical_backfill_2025-05-08_2025-05-21/2025-05-10/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_true_date_historical_backfill_2025-05-08_2025-05-21/2025-05-11/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_true_date_historical_backfill_2025-05-08_2025-05-21/2025-05-11/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_true_date_historical_backfill_2025-05-08_2025-05-21/2025-05-12/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_true_date_historical_backfill_2025-05-08_2025-05-21/2025-05-12/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_true_date_historical_backfill_2025-05-08_2025-05-21/2025-05-13/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_true_date_historical_backfill_2025-05-08_2025-05-21/2025-05-13/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_true_date_historical_backfill_2025-05-08_2025-05-21/2025-05-14/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_true_date_historical_backfill_2025-05-08_2025-05-21/2025-05-14/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_true_date_historical_backfill_2025-05-08_2025-05-21/2025-05-15/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_true_date_historical_backfill_2025-05-08_2025-05-21/2025-05-15/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_true_date_historical_backfill_2025-05-08_2025-05-21/2025-05-16/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_true_date_historical_backfill_2025-05-08_2025-05-21/2025-05-16/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_true_date_historical_backfill_2025-05-08_2025-05-21/2025-05-17/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_true_date_historical_backfill_2025-05-08_2025-05-21/2025-05-17/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_true_date_historical_backfill_2025-05-08_2025-05-21/2025-05-18/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_true_date_historical_backfill_2025-05-08_2025-05-21/2025-05-18/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_true_date_historical_backfill_2025-05-08_2025-05-21/2025-05-19/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_true_date_historical_backfill_2025-05-08_2025-05-21/2025-05-19/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_true_date_historical_backfill_2025-05-08_2025-05-21/2025-05-20/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_true_date_historical_backfill_2025-05-08_2025-05-21/2025-05-20/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_true_date_historical_backfill_2025-05-08_2025-05-21/2025-05-21/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_true_date_historical_backfill_2025-05-08_2025-05-21/2025-05-21/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_true_date_historical_backfill_2025-05-08_2025-05-21/artifact_manifest.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_true_date_historical_backfill_2025-05-08_2025-05-21/blocked_dates.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_true_date_historical_backfill_2025-05-08_2025-05-21/date_replay_results.csv,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_true_date_historical_backfill_2025-05-08_2025-05-21/p26_gate_result.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p26_true_date_historical_backfill_2025-05-08_2025-05-21/true_date_replay_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_det_run1/blocked_segments.json,DERIVED_OUTPUT,False,False,False,False,,,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_det_run1/date_results.csv,DERIVED_OUTPUT,False,False,False,False,,,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_det_run1/p26_true_date_historical_backfill_2025-05-08_2025-05-21/2025-05-08/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
