date,away_team,home_team,away_score,home_score,away_starter,home_starter,home_win,source_file,source_type,is_verified_real
2024-05-08,Los Angeles Angels,Pittsburgh Pirates,5,4,Jose Soriano,Martin Perez,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-08,Baltimore Orioles,Washington Nationals,7,6,Kyle Bradish,Mitchell Parker,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-08,Detroit Tigers,Cleveland Guardians,4,5,Reese Olson,Tanner Bibee,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-08,Milwaukee Brewers,Kansas City Royals,4,6,Joe Ross,Brady Singer,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-08,Seattle Mariners,Minnesota Twins,3,6,George Kirby,Chris Paddack,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-08,Houston Astros,New York Yankees,4,9,Spencer Arrighetti,Carlos Rodon,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-08,Texas Rangers,Athletics,4,9,Michael Lorenzen,JP Sears,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-08,Texas Rangers,Athletics,12,11,Jack Leiter,Osvaldo Bido,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-08,Chicago White Sox,Tampa Bay Rays,4,1,Chris Flexen,Aaron Civale,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-09,Arizona Diamondbacks,Cincinnati Reds,5,4,Slade Cecconi,Hunter Greene,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-09,San Francisco Giants,Colorado Rockies,1,9,Keaton Winn,Cal Quantrill,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-09,St. Louis Cardinals,Milwaukee Brewers,1,7,Sonny Gray,Tobias Myers,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-09,Kansas City Royals,Los Angeles Angels,10,4,Michael Wacha,Reid Detmers,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-09,Cleveland Guardians,Chicago White Sox,2,3,Ben Lively,Erick Fedde,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-09,Seattle Mariners,Minnesota Twins,1,11,Logan Gilbert,Pablo Lopez,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-09,Houston Astros,New York Yankees,4,3,Ronel Blanco,Marcus Stroman,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-10,Texas Rangers,Colorado Rockies,2,4,Jon Gray,Austin Gomber,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-10,Philadelphia Phillies,Miami Marlins,8,2,Ranger Suarez,Trevor Rogers,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-10,St. Louis Cardinals,Milwaukee Brewers,2,11,Lance Lynn,Robert Gasser,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-10,Atlanta Braves,New York Mets,4,2,Charlie Morton,Jose Quintana,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-10,Chicago Cubs,Pittsburgh Pirates,7,2,Javier Assad,Jared Jones,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-10,Los Angeles Dodgers,San Diego Padres,1,2,Tyler Glasnow,Michael King,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-10,Cincinnati Reds,San Francisco Giants,4,2,Andrew Abbott,Logan Webb,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-10,Kansas City Royals,Los Angeles Angels,2,1,Alec Marsh,Griffin Canning,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-10,Arizona Diamondbacks,Baltimore Orioles,2,4,Brandon Pfaadt,Cole Irvin,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-10,Washington Nationals,Boston Red Sox,5,1,Patrick Corbin,Tanner Houck,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-10,Cleveland Guardians,Chicago White Sox,3,6,Carlos Carrasco,Garrett Crochet,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-10,Houston Astros,Detroit Tigers,5,2,Framber Valdez,Casey Mize,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-10,Athletics,Seattle Mariners,1,8,Paul Blackburn,Bryan Woo,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-10,New York Yankees,Tampa Bay Rays,2,0,Clarke Schmidt,Taj Bradley,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-10,Minnesota Twins,Toronto Blue Jays,3,2,Joe Ryan,Yusei Kikuchi,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-11,Texas Rangers,Colorado Rockies,3,8,Andrew Heaney,Ryan Feltner,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-11,Philadelphia Phillies,Miami Marlins,8,3,Taijuan Walker,Jesus Luzardo,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-11,St. Louis Cardinals,Milwaukee Brewers,3,5,Kyle Gibson,Freddy Peralta,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-11,Atlanta Braves,New York Mets,4,1,Max Fried,Christian Scott,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-11,Chicago Cubs,Pittsburgh Pirates,9,10,Justin Steele,Paul Skenes,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-11,Los Angeles Dodgers,San Diego Padres,5,0,James Paxton,Matt Waldron,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-11,Cincinnati Reds,San Francisco Giants,1,5,Nick Lodolo,Mason Black,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-11,Kansas City Royals,Los Angeles Angels,3,9,Cole Ragans,Tyler Anderson,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-11,Arizona Diamondbacks,Baltimore Orioles,4,5,Ryne Nelson,John Means,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-11,Washington Nationals,Boston Red Sox,2,4,Jake Irvin,Cooper Criswell,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-11,Cleveland Guardians,Chicago White Sox,1,3,Triston McKenzie,Mike Clevinger,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-11,Houston Astros,Detroit Tigers,2,8,Cristian Javier,Tarik Skubal,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-11,Athletics,Seattle Mariners,8,1,Joey Estes,Bryce Miller,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-11,New York Yankees,Tampa Bay Rays,2,7,Nestor Cortes,Zack Littell,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-11,Minnesota Twins,Toronto Blue Jays,8,10,Simeon Woods Richardson,Kevin Gausman,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-12,Texas Rangers,Colorado Rockies,1,3,Jose Urena,Ty Blach,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-12,Philadelphia Phillies,Miami Marlins,6,7,Zack Wheeler,Braxton Garrett,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-12,St. Louis Cardinals,Milwaukee Brewers,4,3,Miles Mikolas,Bryse Wilson,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-12,Atlanta Braves,New York Mets,3,4,Bryce Elder,Luis Severino,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-12,Chicago Cubs,Pittsburgh Pirates,5,4,Kyle Hendricks,Bailey Falter,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-12,Los Angeles Dodgers,San Diego Padres,0,4,Walker Buehler,Yu Darvish,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-12,Cincinnati Reds,San Francisco Giants,5,6,Frankie Montas,Kyle Harrison,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-12,Kansas City Royals,Los Angeles Angels,4,2,Seth Lugo,Patrick Sandoval,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-12,Arizona Diamondbacks,Baltimore Orioles,9,2,Zac Gallen,Dean Kremer,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-12,Washington Nationals,Boston Red Sox,2,3,MacKenzie Gore,Brayan Bello,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-12,Cleveland Guardians,Chicago White Sox,7,0,Logan Allen,Mike Soroka,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-12,Houston Astros,Detroit Tigers,9,3,Justin Verlander,Jack Flaherty,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-12,Athletics,Seattle Mariners,4,8,Alex Wood,Luis Castillo,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-12,New York Yankees,Tampa Bay Rays,10,6,Luis Gil,Tyler Alexander,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-12,Minnesota Twins,Toronto Blue Jays,5,1,Bailey Ober,Alek Manoah,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-13,Cincinnati Reds,Arizona Diamondbacks,5,6,Graham Ashcraft,Jordan Montgomery,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-13,Chicago Cubs,Atlanta Braves,0,2,Shota Imanaga,Reynaldo Lopez,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-13,Pittsburgh Pirates,Milwaukee Brewers,8,6,Mitch Keller,Colin Rea,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-13,Philadelphia Phillies,New York Mets,5,4,Cristopher Sanchez,Sean Manaea,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-13,Colorado Rockies,San Diego Padres,5,4,Dakota Hudson,Randy Vasquez,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-13,Los Angeles Dodgers,San Francisco Giants,6,4,Yoshinobu Yamamoto,Jordan Hicks,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-13,St. Louis Cardinals,Los Angeles Angels,10,5,Matthew Liberatore,Jose Soriano,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-13,Toronto Blue Jays,Baltimore Orioles,3,2,Jose Berrios,Corbin Burnes,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-13,Tampa Bay Rays,Boston Red Sox,5,3,Zach Eflin,Kutter Crawford,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-13,Miami Marlins,Detroit Tigers,5,6,Sixto Sanchez,Matt Manning,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-13,Athletics,Houston Astros,2,9,Ross Stripling,Spencer Arrighetti,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-13,Kansas City Royals,Seattle Mariners,2,6,Brady Singer,George Kirby,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-13,Cleveland Guardians,Texas Rangers,7,0,Tanner Bibee,Michael Lorenzen,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-14,Cincinnati Reds,Arizona Diamondbacks,6,2,Hunter Greene,Slade Cecconi,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-14,Chicago Cubs,Atlanta Braves,0,7,Jameson Taillon,Chris Sale,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-14,Pittsburgh Pirates,Milwaukee Brewers,3,4,Quinn Priester,Joe Ross,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-14,Philadelphia Phillies,New York Mets,4,0,Aaron Nola,Jose Butto,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-14,Colorado Rockies,San Diego Padres,6,3,Cal Quantrill,Dylan Cease,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-14,Los Angeles Dodgers,San Francisco Giants,10,2,Gavin Stone,Keaton Winn,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-14,St. Louis Cardinals,Los Angeles Angels,7,6,Sonny Gray,Reid Detmers,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-14,Tampa Bay Rays,Boston Red Sox,4,5,Aaron Civale,Nick Pivetta,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-14,Washington Nationals,Chicago White Sox,6,3,Trevor Williams,Chris Flexen,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-14,Washington Nationals,Chicago White Sox,0,4,Mitchell Parker,Erick Fedde,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-14,Miami Marlins,Detroit Tigers,1,0,Ryan Weathers,Reese Olson,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-14,Athletics,Houston Astros,1,2,JP Sears,Ronel Blanco,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-14,New York Yankees,Minnesota Twins,5,1,Carlos Rodon,Chris Paddack,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-14,Kansas City Royals,Seattle Mariners,4,2,Michael Wacha,Logan Gilbert,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-14,Cleveland Guardians,Texas Rangers,7,4,Ben Lively,Jack Leiter,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-15,Cincinnati Reds,Arizona Diamondbacks,1,2,Andrew Abbott,Brandon Pfaadt,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-15,Chicago Cubs,Atlanta Braves,7,1,Javier Assad,Charlie Morton,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-15,Pittsburgh Pirates,Milwaukee Brewers,2,10,Martin Perez,Robert Gasser,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-15,New York Mets,Philadelphia Phillies,5,10,Joey Lucchesi,Ranger Suarez,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-15,Colorado Rockies,San Diego Padres,8,0,Austin Gomber,Michael King,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-15,Los Angeles Dodgers,San Francisco Giants,1,4,Elieser Hernandez,Logan Webb,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-15,St. Louis Cardinals,Los Angeles Angels,2,7,Lance Lynn,Griffin Canning,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-15,Toronto Blue Jays,Baltimore Orioles,2,3,Yusei Kikuchi,Kyle Bradish,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-15,Tampa Bay Rays,Boston Red Sox,4,3,Taj Bradley,Tanner Houck,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-15,Washington Nationals,Chicago White Sox,0,2,Patrick Corbin,Garrett Crochet,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-15,Miami Marlins,Detroit Tigers,2,0,Trevor Rogers,Casey Mize,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-15,Athletics,Houston Astros,0,3,Aaron Brooks,Framber Valdez,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-15,New York Yankees,Minnesota Twins,4,0,Marcus Stroman,Pablo Lopez,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-15,Kansas City Royals,Seattle Mariners,2,4,Alec Marsh,Bryan Woo,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-15,Cleveland Guardians,Texas Rangers,0,4,Carlos Carrasco,Jon Gray,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-16,Pittsburgh Pirates,Chicago Cubs,5,4,Jared Jones,Justin Steele,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-16,Cincinnati Reds,Los Angeles Dodgers,7,2,Brent Suter,Tyler Glasnow,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-16,New York Mets,Philadelphia Phillies,6,5,Jose Quintana,Taijuan Walker,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-16,Tampa Bay Rays,Boston Red Sox,7,5,Zack Littell,Cooper Criswell,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-16,Athletics,Houston Astros,1,8,Joey Estes,Cristian Javier,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-16,New York Yankees,Minnesota Twins,5,0,Clarke Schmidt,Joe Ryan,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-17,Detroit Tigers,Arizona Diamondbacks,13,0,Tarik Skubal,Ryne Nelson,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-17,San Diego Padres,Atlanta Braves,3,1,Matt Waldron,Max Fried,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-17,Pittsburgh Pirates,Chicago Cubs,9,3,Paul Skenes,Kyle Hendricks,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-17,Cincinnati Reds,Los Angeles Dodgers,3,7,Frankie Montas,James Paxton,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-17,New York Mets,Miami Marlins,0,8,Christian Scott,Jesus Luzardo,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-17,Washington Nationals,Philadelphia Phillies,2,4,Jake Irvin,Zack Wheeler,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-17,Colorado Rockies,San Francisco Giants,5,10,Ryan Feltner,Mason Black,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-17,Boston Red Sox,St. Louis Cardinals,6,10,Brayan Bello,Kyle Gibson,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-17,Seattle Mariners,Baltimore Orioles,2,9,Bryce Miller,John Means,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-17,Minnesota Twins,Cleveland Guardians,2,3,Simeon Woods Richardson,Triston McKenzie,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-17,Milwaukee Brewers,Houston Astros,4,5,Freddy Peralta,Hunter Brown,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-17,Athletics,Kansas City Royals,2,6,Mitch Spence,Cole Ragans,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-17,Chicago White Sox,New York Yankees,2,4,Mike Clevinger,Nestor Cortes,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-17,Los Angeles Angels,Texas Rangers,9,3,Tyler Anderson,Andrew Heaney,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-17,Tampa Bay Rays,Toronto Blue Jays,4,3,Tyler Alexander,Chris Bassitt,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-18,Detroit Tigers,Arizona Diamondbacks,8,3,Jack Flaherty,Zac Gallen,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-18,Pittsburgh Pirates,Chicago Cubs,0,1,Bailey Falter,Shota Imanaga,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-18,Cincinnati Reds,Los Angeles Dodgers,0,4,Graham Ashcraft,Walker Buehler,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-18,New York Mets,Miami Marlins,9,10,Luis Severino,Braxton Garrett,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-18,Washington Nationals,Philadelphia Phillies,3,4,MacKenzie Gore,Cristopher Sanchez,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-18,Colorado Rockies,San Francisco Giants,4,14,Ty Blach,Kyle Harrison,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-18,Boston Red Sox,St. Louis Cardinals,2,7,Kutter Crawford,Miles Mikolas,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-18,Seattle Mariners,Baltimore Orioles,4,3,Luis Castillo,Grayson Rodriguez,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-18,Minnesota Twins,Cleveland Guardians,4,11,Bailey Ober,Logan Allen,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-18,Milwaukee Brewers,Houston Astros,4,2,Bryse Wilson,Justin Verlander,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-18,Athletics,Kansas City Royals,3,5,Ross Stripling,Seth Lugo,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-18,Chicago White Sox,New York Yankees,1,6,Brad Keller,Luis Gil,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-18,Los Angeles Angels,Texas Rangers,2,3,Patrick Sandoval,Jose Urena,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-18,Tampa Bay Rays,Toronto Blue Jays,5,4,Zach Eflin,Kevin Gausman,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-19,Detroit Tigers,Arizona Diamondbacks,4,6,Matt Manning,Jordan Montgomery,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-19,San Diego Padres,Atlanta Braves,9,1,Yu Darvish,Bryce Elder,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-19,Pittsburgh Pirates,Chicago Cubs,3,2,Mitch Keller,Jameson Taillon,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-19,Cincinnati Reds,Los Angeles Dodgers,2,3,Hunter Greene,Landon Knack,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-19,New York Mets,Miami Marlins,7,3,Sean Manaea,Sixto Sanchez,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-19,Washington Nationals,Philadelphia Phillies,5,11,Trevor Williams,Aaron Nola,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-19,Colorado Rockies,San Francisco Giants,1,4,Dakota Hudson,Jordan Hicks,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-19,Boston Red Sox,St. Louis Cardinals,11,3,Nick Pivetta,Matthew Liberatore,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-19,Seattle Mariners,Baltimore Orioles,3,6,George Kirby,Corbin Burnes,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-19,Minnesota Twins,Cleveland Guardians,2,5,Chris Paddack,Tanner Bibee,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-19,Milwaukee Brewers,Houston Astros,4,9,Colin Rea,Spencer Arrighetti,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-19,Athletics,Kansas City Royals,4,8,JP Sears,Brady Singer,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-19,Chicago White Sox,New York Yankees,2,7,Chris Flexen,Carlos Rodon,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-19,Los Angeles Angels,Texas Rangers,4,1,Jose Soriano,Michael Lorenzen,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-19,Tampa Bay Rays,Toronto Blue Jays,2,5,Aaron Civale,Alek Manoah,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-20,San Diego Padres,Atlanta Braves,6,5,Dylan Cease,Reynaldo Lopez,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-20,San Diego Padres,Atlanta Braves,0,3,Randy Vasquez,Chris Sale,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-20,Arizona Diamondbacks,Los Angeles Dodgers,4,6,Joe Mantiply,Yoshinobu Yamamoto,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-20,Milwaukee Brewers,Miami Marlins,2,3,Joe Ross,Ryan Weathers,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-20,Baltimore Orioles,St. Louis Cardinals,3,6,Dean Kremer,Sonny Gray,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-20,Minnesota Twins,Washington Nationals,3,12,Pablo Lopez,Mitchell Parker,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-20,New York Mets,Cleveland Guardians,1,3,Tylor Megill,Ben Lively,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-20,Los Angeles Angels,Houston Astros,9,7,Reid Detmers,Framber Valdez,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-20,Detroit Tigers,Kansas City Royals,3,8,Reese Olson,Michael Wacha,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-20,Seattle Mariners,New York Yankees,5,4,Logan Gilbert,Marcus Stroman,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-20,Boston Red Sox,Tampa Bay Rays,5,0,Tanner Houck,Taj Bradley,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-20,Chicago White Sox,Toronto Blue Jays,3,9,Erick Fedde,Jose Berrios,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-21,Atlanta Braves,Chicago Cubs,3,4,Charlie Morton,Javier Assad,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-21,San Diego Padres,Cincinnati Reds,0,2,Joe Musgrove,Andrew Abbott,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-21,Arizona Diamondbacks,Los Angeles Dodgers,7,3,Brandon Pfaadt,Gavin Stone,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-21,Milwaukee Brewers,Miami Marlins,7,5,Robert Gasser,Trevor Rogers,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-21,Texas Rangers,Philadelphia Phillies,2,5,Jon Gray,Ranger Suarez,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-21,San Francisco Giants,Pittsburgh Pirates,6,7,Logan Webb,Martin Perez,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-21,Baltimore Orioles,St. Louis Cardinals,1,3,Kyle Bradish,Lance Lynn,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-21,Minnesota Twins,Washington Nationals,10,0,Joe Ryan,Patrick Corbin,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-21,New York Mets,Cleveland Guardians,6,7,Adrian Houser,Xzavion Curry,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-21,Los Angeles Angels,Houston Astros,5,6,Griffin Canning,Cristian Javier,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-21,Detroit Tigers,Kansas City Royals,3,10,Casey Mize,Alec Marsh,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-21,Seattle Mariners,New York Yankees,6,3,Bryan Woo,Clarke Schmidt,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-21,Colorado Rockies,Athletics,4,5,Cal Quantrill,Aaron Brooks,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-21,Boston Red Sox,Tampa Bay Rays,5,2,Cooper Criswell,Zack Littell,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-21,Chicago White Sox,Toronto Blue Jays,5,0,Garrett Crochet,Yusei Kikuchi,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-22,Atlanta Braves,Chicago Cubs,9,2,Max Fried,Justin Steele,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-22,San Diego Padres,Cincinnati Reds,7,3,Michael King,Nick Martinez,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-22,Arizona Diamondbacks,Los Angeles Dodgers,6,0,Brandon Hughes,Tyler Glasnow,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-22,Milwaukee Brewers,Miami Marlins,0,1,Freddy Peralta,Jesus Luzardo,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-22,Texas Rangers,Philadelphia Phillies,4,11,Dane Dunning,Taijuan Walker,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-22,San Francisco Giants,Pittsburgh Pirates,9,5,Blake Snell,Jared Jones,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-22,Baltimore Orioles,St. Louis Cardinals,4,5,John Means,Kyle Gibson,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-22,Minnesota Twins,Washington Nationals,3,2,Simeon Woods Richardson,Jake Irvin,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-22,New York Mets,Cleveland Guardians,3,6,Jose Quintana,Triston McKenzie,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-22,Los Angeles Angels,Houston Astros,2,1,Tyler Anderson,Hunter Brown,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-22,Detroit Tigers,Kansas City Royals,3,8,Tarik Skubal,Cole Ragans,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-22,Seattle Mariners,New York Yankees,3,7,Bryce Miller,Nestor Cortes,1.0,gl2024.txt,retrosheet_gamelog,True
2024-05-22,Colorado Rockies,Athletics,4,3,Austin Gomber,Mitch Spence,0.0,gl2024.txt,retrosheet_gamelog,True
2024-05-22,Boston Red Sox,Tampa Bay Rays,8,5,Brayan Bello,Ryan Pepiot,0.0,gl2024.txt,retrosheet_gamelog,True
