game_id,game_date,away_team,home_team,p84b_model_id,p84b_model_version,p278_model_id,p278_model_version,p84b_home_win_probability,p278_home_win_probability,signed_probability_delta,absolute_probability_delta,p84b_predicted_side,p278_predicted_side,side_agreement,side_disagreement,p84b_confidence_distance_from_0_5,p278_confidence_distance_from_0_5,confidence_change,material_difference_bucket,abs_delta_ge_0_02,abs_delta_ge_0_05,abs_delta_ge_0_10,p84b_source_artifact_fingerprint,p278_source_artifact_fingerprint,comparison_version
mlb_2026_823404,2026-04-04,Baltimore Orioles,Pittsburgh Pirates,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.611837,0.511535,-0.100302,0.100302,HOME,HOME,True,False,0.111837,0.011535,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_823569,2026-04-04,Miami Marlins,New York Yankees,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.428112,0.620384,0.192272,0.192272,AWAY,HOME,False,True,0.071888,0.120384,INCREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_823730,2026-04-04,Tampa Bay Rays,Minnesota Twins,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.7,0.493967,-0.206033,0.206033,HOME,AWAY,False,True,0.2,0.006033,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_824054,2026-04-04,Seattle Mariners,Los Angeles Angels,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.373999,0.430419,0.05642,0.05642,AWAY,AWAY,True,False,0.126001,0.069581,DECREASED,GE_0_05_LT_0_10,True,True,False,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_824132,2026-04-04,Milwaukee Brewers,Kansas City Royals,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.506225,0.446896,-0.059329,0.059329,HOME,AWAY,False,True,0.006225,0.053104,INCREASED,GE_0_05_LT_0_10,True,True,False,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_824134,2026-04-04,Milwaukee Brewers,Kansas City Royals,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.397134,0.446896,0.049762,0.049762,AWAY,AWAY,True,False,0.102866,0.053104,DECREASED,GE_0_02_LT_0_05,True,False,False,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_824295,2026-04-04,St. Louis Cardinals,Detroit Tigers,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.323731,0.58651,0.262779,0.262779,AWAY,HOME,False,True,0.176269,0.08651,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_824378,2026-04-04,Philadelphia Phillies,Colorado Rockies,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.446995,0.238391,-0.208604,0.208604,AWAY,AWAY,True,False,0.053005,0.261609,INCREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_824622,2026-04-04,Toronto Blue Jays,Chicago White Sox,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.616812,0.340043,-0.276769,0.276769,HOME,AWAY,False,True,0.116812,0.159957,INCREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_824782,2026-04-04,San Diego Padres,Boston Red Sox,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.427333,0.529096,0.101763,0.101763,AWAY,HOME,False,True,0.072667,0.029096,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_825027,2026-04-04,Houston Astros,Athletics,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.3,0.47099,0.17099,0.17099,AWAY,AWAY,True,False,0.2,0.02901,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_825104,2026-04-04,Atlanta Braves,Arizona Diamondbacks,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.552219,0.558026,0.005807,0.005807,HOME,HOME,True,False,0.052219,0.058026,INCREASED,LT_0_02,False,False,False,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_822756,2026-04-05,Los Angeles Dodgers,Washington Nationals,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.61796,0.379106,-0.238854,0.238854,HOME,AWAY,False,True,0.11796,0.120894,INCREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_822917,2026-04-05,Cincinnati Reds,Texas Rangers,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.355539,0.523353,0.167814,0.167814,AWAY,HOME,False,True,0.144461,0.023353,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_823238,2026-04-05,New York Mets,San Francisco Giants,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.7,0.523353,-0.176647,0.176647,HOME,HOME,True,False,0.2,0.023353,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_823405,2026-04-05,Baltimore Orioles,Pittsburgh Pirates,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.679388,0.511535,-0.167853,0.167853,HOME,HOME,True,False,0.179388,0.011535,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_823566,2026-04-05,Miami Marlins,New York Yankees,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.667087,0.620384,-0.046703,0.046703,HOME,HOME,True,False,0.167087,0.120384,DECREASED,GE_0_02_LT_0_05,True,False,False,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_823729,2026-04-05,Tampa Bay Rays,Minnesota Twins,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.3,0.493967,0.193967,0.193967,AWAY,AWAY,True,False,0.2,0.006033,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_824131,2026-04-05,Milwaukee Brewers,Kansas City Royals,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.322746,0.446896,0.12415,0.12415,AWAY,AWAY,True,False,0.177254,0.053104,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_824296,2026-04-05,St. Louis Cardinals,Detroit Tigers,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.612905,0.58651,-0.026395,0.026395,HOME,HOME,True,False,0.112905,0.08651,DECREASED,GE_0_02_LT_0_05,True,False,False,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_824379,2026-04-05,Philadelphia Phillies,Colorado Rockies,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.7,0.238391,-0.461609,0.461609,HOME,AWAY,False,True,0.2,0.261609,INCREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_824459,2026-04-05,Chicago Cubs,Cleveland Guardians,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.462153,0.51148,0.049327,0.049327,AWAY,HOME,False,True,0.037847,0.01148,DECREASED,GE_0_02_LT_0_05,True,False,False,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_824460,2026-04-05,Chicago Cubs,Cleveland Guardians,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.618357,0.51148,-0.106877,0.106877,HOME,HOME,True,False,0.118357,0.01148,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_824620,2026-04-05,Toronto Blue Jays,Chicago White Sox,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.7,0.340043,-0.359957,0.359957,HOME,AWAY,False,True,0.2,0.159957,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_824781,2026-04-05,San Diego Padres,Boston Red Sox,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.563244,0.529096,-0.034148,0.034148,HOME,HOME,True,False,0.063244,0.029096,DECREASED,GE_0_02_LT_0_05,True,False,False,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_825025,2026-04-05,Houston Astros,Athletics,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.3,0.47099,0.17099,0.17099,AWAY,AWAY,True,False,0.2,0.02901,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_825102,2026-04-05,Atlanta Braves,Arizona Diamondbacks,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.307737,0.558026,0.250289,0.250289,AWAY,HOME,False,True,0.192263,0.058026,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_822755,2026-04-06,St. Louis Cardinals,Washington Nationals,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.3,0.464399,0.164399,0.164399,AWAY,AWAY,True,False,0.2,0.035601,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_822832,2026-04-06,Los Angeles Dodgers,Toronto Blue Jays,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.3,0.540848,0.240848,0.240848,AWAY,HOME,False,True,0.2,0.040848,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_822918,2026-04-06,Seattle Mariners,Texas Rangers,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.493145,0.482489,-0.010656,0.010656,AWAY,AWAY,True,False,0.006855,0.017511,INCREASED,LT_0_02,False,False,False,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_823002,2026-04-06,Chicago Cubs,Tampa Bay Rays,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.7,0.447615,-0.252385,0.252385,HOME,AWAY,False,True,0.2,0.052385,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_823237,2026-04-06,Philadelphia Phillies,San Francisco Giants,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.397422,0.447089,0.049667,0.049667,AWAY,AWAY,True,False,0.102578,0.052911,DECREASED,GE_0_02_LT_0_05,True,False,False,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_823401,2026-04-06,San Diego Padres,Pittsburgh Pirates,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.694546,0.424657,-0.269889,0.269889,HOME,AWAY,False,True,0.194546,0.075343,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_823728,2026-04-06,Detroit Tigers,Minnesota Twins,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.489846,0.436105,-0.053741,0.053741,AWAY,AWAY,True,False,0.010154,0.063895,INCREASED,GE_0_05_LT_0_10,True,True,False,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_823886,2026-04-06,Cincinnati Reds,Miami Marlins,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.7,0.511738,-0.188262,0.188262,HOME,HOME,True,False,0.2,0.011738,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_824052,2026-04-06,Atlanta Braves,Los Angeles Angels,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.475974,0.511583,0.035609,0.035609,AWAY,HOME,False,True,0.024026,0.011583,DECREASED,GE_0_02_LT_0_05,True,False,False,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_824376,2026-04-06,Houston Astros,Colorado Rockies,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.389361,0.279118,-0.110243,0.110243,AWAY,AWAY,True,False,0.110639,0.220882,INCREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_824456,2026-04-06,Kansas City Royals,Cleveland Guardians,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.362775,0.56952,0.206745,0.206745,AWAY,HOME,False,True,0.137225,0.06952,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_824619,2026-04-06,Baltimore Orioles,Chicago White Sox,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.7,0.445547,-0.254453,0.254453,HOME,AWAY,False,True,0.2,0.054453,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_824783,2026-04-06,Milwaukee Brewers,Boston Red Sox,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.3,0.48753,0.18753,0.18753,AWAY,AWAY,True,False,0.2,0.01247,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_822754,2026-04-07,St. Louis Cardinals,Washington Nationals,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.7,0.464399,-0.235601,0.235601,HOME,AWAY,False,True,0.2,0.035601,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_822831,2026-04-07,Los Angeles Dodgers,Toronto Blue Jays,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.632677,0.540848,-0.091829,0.091829,HOME,HOME,True,False,0.132677,0.040848,DECREASED,GE_0_05_LT_0_10,True,True,False,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_822916,2026-04-07,Seattle Mariners,Texas Rangers,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.361999,0.482489,0.12049,0.12049,AWAY,AWAY,True,False,0.138001,0.017511,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_822999,2026-04-07,Chicago Cubs,Tampa Bay Rays,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.404555,0.447615,0.04306,0.04306,AWAY,AWAY,True,False,0.095445,0.052385,DECREASED,GE_0_02_LT_0_05,True,False,False,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_823235,2026-04-07,Philadelphia Phillies,San Francisco Giants,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.3,0.447089,0.147089,0.147089,AWAY,AWAY,True,False,0.2,0.052911,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_823402,2026-04-07,San Diego Padres,Pittsburgh Pirates,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.3,0.424657,0.124657,0.124657,AWAY,AWAY,True,False,0.2,0.075343,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_823567,2026-04-07,Athletics,New York Yankees,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.7,0.6367,-0.0633,0.0633,HOME,HOME,True,False,0.2,0.1367,DECREASED,GE_0_05_LT_0_10,True,True,False,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_823648,2026-04-07,Arizona Diamondbacks,New York Mets,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.528723,0.552253,0.02353,0.02353,HOME,HOME,True,False,0.028723,0.052253,INCREASED,GE_0_02_LT_0_05,True,False,False,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_823727,2026-04-07,Detroit Tigers,Minnesota Twins,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.329431,0.436105,0.106674,0.106674,AWAY,AWAY,True,False,0.170569,0.063895,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
