"game_id","game_date","season","away_team","home_team","source_name","source_row_number","away_score","home_score","y_true_home_win"
"BAL-20240513-0","2024-05-13",2024,"TOR","BAL","Retrosheet",618,3,2,0
"BOS-20240513-0","2024-05-13",2024,"TBA","BOS","Retrosheet",619,5,3,0
"DET-20240513-0","2024-05-13",2024,"MIA","DET","Retrosheet",620,5,6,1
"HOU-20240513-0","2024-05-13",2024,"OAK","HOU","Retrosheet",621,2,9,1
"SEA-20240513-0","2024-05-13",2024,"KCA","SEA","Retrosheet",622,2,6,1
"TEX-20240513-0","2024-05-13",2024,"CLE","TEX","Retrosheet",623,7,0,0
"ARI-20240514-0","2024-05-14",2024,"CIN","ARI","Retrosheet",624,6,2,0
"ATL-20240514-0","2024-05-14",2024,"CHN","ATL","Retrosheet",625,0,7,1
"MIL-20240514-0","2024-05-14",2024,"PIT","MIL","Retrosheet",626,3,4,1
"NYN-20240514-0","2024-05-14",2024,"PHI","NYN","Retrosheet",627,4,0,0
"SDN-20240514-0","2024-05-14",2024,"COL","SDN","Retrosheet",628,6,3,0
"SFN-20240514-0","2024-05-14",2024,"LAN","SFN","Retrosheet",629,10,2,0
"ANA-20240514-0","2024-05-14",2024,"SLN","ANA","Retrosheet",630,7,6,0
"BOS-20240514-0","2024-05-14",2024,"TBA","BOS","Retrosheet",631,4,5,1
"CHA-20240514-1","2024-05-14",2024,"WAS","CHA","Retrosheet",632,6,3,0
"CHA-20240514-2","2024-05-14",2024,"WAS","CHA","Retrosheet",633,0,4,1
"DET-20240514-0","2024-05-14",2024,"MIA","DET","Retrosheet",634,1,0,0
"HOU-20240514-0","2024-05-14",2024,"OAK","HOU","Retrosheet",635,1,2,1
"MIN-20240514-0","2024-05-14",2024,"NYA","MIN","Retrosheet",636,5,1,0
"SEA-20240514-0","2024-05-14",2024,"KCA","SEA","Retrosheet",637,4,2,0
"TEX-20240514-0","2024-05-14",2024,"CLE","TEX","Retrosheet",638,7,4,0
"ARI-20240515-0","2024-05-15",2024,"CIN","ARI","Retrosheet",639,1,2,1
"ATL-20240515-0","2024-05-15",2024,"CHN","ATL","Retrosheet",640,7,1,0
"MIL-20240515-0","2024-05-15",2024,"PIT","MIL","Retrosheet",641,2,10,1
"PHI-20240515-0","2024-05-15",2024,"NYN","PHI","Retrosheet",642,5,10,1
"SDN-20240515-0","2024-05-15",2024,"COL","SDN","Retrosheet",643,8,0,0
"SFN-20240515-0","2024-05-15",2024,"LAN","SFN","Retrosheet",644,1,4,1
"ANA-20240515-0","2024-05-15",2024,"SLN","ANA","Retrosheet",645,2,7,1
"BAL-20240515-0","2024-05-15",2024,"TOR","BAL","Retrosheet",646,2,3,1
"BOS-20240515-0","2024-05-15",2024,"TBA","BOS","Retrosheet",647,4,3,0
"CHA-20240515-0","2024-05-15",2024,"WAS","CHA","Retrosheet",648,0,2,1
"DET-20240515-0","2024-05-15",2024,"MIA","DET","Retrosheet",649,2,0,0
"HOU-20240515-0","2024-05-15",2024,"OAK","HOU","Retrosheet",650,0,3,1
"MIN-20240515-0","2024-05-15",2024,"NYA","MIN","Retrosheet",651,4,0,0
"SEA-20240515-0","2024-05-15",2024,"KCA","SEA","Retrosheet",652,2,4,1
"TEX-20240515-0","2024-05-15",2024,"CLE","TEX","Retrosheet",653,0,4,1
"CHN-20240516-0","2024-05-16",2024,"PIT","CHN","Retrosheet",654,5,4,0
"LAN-20240516-0","2024-05-16",2024,"CIN","LAN","Retrosheet",655,7,2,0
"PHI-20240516-0","2024-05-16",2024,"NYN","PHI","Retrosheet",656,6,5,0
"BOS-20240516-0","2024-05-16",2024,"TBA","BOS","Retrosheet",657,7,5,0
"HOU-20240516-0","2024-05-16",2024,"OAK","HOU","Retrosheet",658,1,8,1
"MIN-20240516-0","2024-05-16",2024,"NYA","MIN","Retrosheet",659,5,0,0
"ARI-20240517-0","2024-05-17",2024,"DET","ARI","Retrosheet",660,13,0,0
"ATL-20240517-0","2024-05-17",2024,"SDN","ATL","Retrosheet",661,3,1,0
"CHN-20240517-0","2024-05-17",2024,"PIT","CHN","Retrosheet",662,9,3,0
"LAN-20240517-0","2024-05-17",2024,"CIN","LAN","Retrosheet",663,3,7,1
"MIA-20240517-0","2024-05-17",2024,"NYN","MIA","Retrosheet",664,0,8,1
"PHI-20240517-0","2024-05-17",2024,"WAS","PHI","Retrosheet",665,2,4,1
"SFN-20240517-0","2024-05-17",2024,"COL","SFN","Retrosheet",666,5,10,1
"SLN-20240517-0","2024-05-17",2024,"BOS","SLN","Retrosheet",667,6,10,1
"BAL-20240517-0","2024-05-17",2024,"SEA","BAL","Retrosheet",668,2,9,1
"CLE-20240517-0","2024-05-17",2024,"MIN","CLE","Retrosheet",669,2,3,1
"HOU-20240517-0","2024-05-17",2024,"MIL","HOU","Retrosheet",670,4,5,1
"KCA-20240517-0","2024-05-17",2024,"OAK","KCA","Retrosheet",671,2,6,1
"NYA-20240517-0","2024-05-17",2024,"CHA","NYA","Retrosheet",672,2,4,1
"TEX-20240517-0","2024-05-17",2024,"ANA","TEX","Retrosheet",673,9,3,0
"TOR-20240517-0","2024-05-17",2024,"TBA","TOR","Retrosheet",674,4,3,0
"ARI-20240518-0","2024-05-18",2024,"DET","ARI","Retrosheet",675,8,3,0
"CHN-20240518-0","2024-05-18",2024,"PIT","CHN","Retrosheet",676,0,1,1
"LAN-20240518-0","2024-05-18",2024,"CIN","LAN","Retrosheet",677,0,4,1
"MIA-20240518-0","2024-05-18",2024,"NYN","MIA","Retrosheet",678,9,10,1
"PHI-20240518-0","2024-05-18",2024,"WAS","PHI","Retrosheet",679,3,4,1
"SFN-20240518-0","2024-05-18",2024,"COL","SFN","Retrosheet",680,4,14,1
"SLN-20240518-0","2024-05-18",2024,"BOS","SLN","Retrosheet",681,2,7,1
"BAL-20240518-0","2024-05-18",2024,"SEA","BAL","Retrosheet",682,4,3,0
"CLE-20240518-0","2024-05-18",2024,"MIN","CLE","Retrosheet",683,4,11,1
"HOU-20240518-0","2024-05-18",2024,"MIL","HOU","Retrosheet",684,4,2,0
"KCA-20240518-0","2024-05-18",2024,"OAK","KCA","Retrosheet",685,3,5,1
"NYA-20240518-0","2024-05-18",2024,"CHA","NYA","Retrosheet",686,1,6,1
"TEX-20240518-0","2024-05-18",2024,"ANA","TEX","Retrosheet",687,2,3,1
"TOR-20240518-0","2024-05-18",2024,"TBA","TOR","Retrosheet",688,5,4,0
"ARI-20240519-0","2024-05-19",2024,"DET","ARI","Retrosheet",689,4,6,1
"ATL-20240519-0","2024-05-19",2024,"SDN","ATL","Retrosheet",690,9,1,0
"CHN-20240519-0","2024-05-19",2024,"PIT","CHN","Retrosheet",691,3,2,0
"LAN-20240519-0","2024-05-19",2024,"CIN","LAN","Retrosheet",692,2,3,1
"MIA-20240519-0","2024-05-19",2024,"NYN","MIA","Retrosheet",693,7,3,0
"PHI-20240519-0","2024-05-19",2024,"WAS","PHI","Retrosheet",694,5,11,1
"SFN-20240519-0","2024-05-19",2024,"COL","SFN","Retrosheet",695,1,4,1
"SLN-20240519-0","2024-05-19",2024,"BOS","SLN","Retrosheet",696,11,3,0
"BAL-20240519-0","2024-05-19",2024,"SEA","BAL","Retrosheet",697,3,6,1
"CLE-20240519-0","2024-05-19",2024,"MIN","CLE","Retrosheet",698,2,5,1
"HOU-20240519-0","2024-05-19",2024,"MIL","HOU","Retrosheet",699,4,9,1
"KCA-20240519-0","2024-05-19",2024,"OAK","KCA","Retrosheet",700,4,8,1
"NYA-20240519-0","2024-05-19",2024,"CHA","NYA","Retrosheet",701,2,7,1
"TEX-20240519-0","2024-05-19",2024,"ANA","TEX","Retrosheet",702,4,1,0
"TOR-20240519-0","2024-05-19",2024,"TBA","TOR","Retrosheet",703,2,5,1
"ATL-20240520-1","2024-05-20",2024,"SDN","ATL","Retrosheet",704,6,5,0
"ATL-20240520-2","2024-05-20",2024,"SDN","ATL","Retrosheet",705,0,3,1
"LAN-20240520-0","2024-05-20",2024,"ARI","LAN","Retrosheet",706,4,6,1
"MIA-20240520-0","2024-05-20",2024,"MIL","MIA","Retrosheet",707,2,3,1
"SLN-20240520-0","2024-05-20",2024,"BAL","SLN","Retrosheet",708,3,6,1
"WAS-20240520-0","2024-05-20",2024,"MIN","WAS","Retrosheet",709,3,12,1
"CLE-20240520-0","2024-05-20",2024,"NYN","CLE","Retrosheet",710,1,3,1
"HOU-20240520-0","2024-05-20",2024,"ANA","HOU","Retrosheet",711,9,7,0
"KCA-20240520-0","2024-05-20",2024,"DET","KCA","Retrosheet",712,3,8,1
"NYA-20240520-0","2024-05-20",2024,"SEA","NYA","Retrosheet",713,5,4,0
"TBA-20240520-0","2024-05-20",2024,"BOS","TBA","Retrosheet",714,5,0,0
"TOR-20240520-0","2024-05-20",2024,"CHA","TOR","Retrosheet",715,3,9,1
"CHN-20240521-0","2024-05-21",2024,"ATL","CHN","Retrosheet",716,3,4,1
"CIN-20240521-0","2024-05-21",2024,"SDN","CIN","Retrosheet",717,0,2,1
"LAN-20240521-0","2024-05-21",2024,"ARI","LAN","Retrosheet",718,7,3,0
"MIA-20240521-0","2024-05-21",2024,"MIL","MIA","Retrosheet",719,7,5,0
"PHI-20240521-0","2024-05-21",2024,"TEX","PHI","Retrosheet",720,2,5,1
"PIT-20240521-0","2024-05-21",2024,"SFN","PIT","Retrosheet",721,6,7,1
"SLN-20240521-0","2024-05-21",2024,"BAL","SLN","Retrosheet",722,1,3,1
"WAS-20240521-0","2024-05-21",2024,"MIN","WAS","Retrosheet",723,10,0,0
"CLE-20240521-0","2024-05-21",2024,"NYN","CLE","Retrosheet",724,6,7,1
"HOU-20240521-0","2024-05-21",2024,"ANA","HOU","Retrosheet",725,5,6,1
"KCA-20240521-0","2024-05-21",2024,"DET","KCA","Retrosheet",726,3,10,1
"NYA-20240521-0","2024-05-21",2024,"SEA","NYA","Retrosheet",727,6,3,0
"OAK-20240521-0","2024-05-21",2024,"COL","OAK","Retrosheet",728,4,5,1
"TBA-20240521-0","2024-05-21",2024,"BOS","TBA","Retrosheet",729,5,2,0
"TOR-20240521-0","2024-05-21",2024,"CHA","TOR","Retrosheet",730,5,0,0
"CHN-20240522-0","2024-05-22",2024,"ATL","CHN","Retrosheet",731,9,2,0
"CIN-20240522-0","2024-05-22",2024,"SDN","CIN","Retrosheet",732,7,3,0
"LAN-20240522-0","2024-05-22",2024,"ARI","LAN","Retrosheet",733,6,0,0
"MIA-20240522-0","2024-05-22",2024,"MIL","MIA","Retrosheet",734,0,1,1
"PHI-20240522-0","2024-05-22",2024,"TEX","PHI","Retrosheet",735,4,11,1
"PIT-20240522-0","2024-05-22",2024,"SFN","PIT","Retrosheet",736,9,5,0
"SLN-20240522-0","2024-05-22",2024,"BAL","SLN","Retrosheet",737,4,5,1
"WAS-20240522-0","2024-05-22",2024,"MIN","WAS","Retrosheet",738,3,2,0
"CLE-20240522-0","2024-05-22",2024,"NYN","CLE","Retrosheet",739,3,6,1
"HOU-20240522-0","2024-05-22",2024,"ANA","HOU","Retrosheet",740,2,1,0
"KCA-20240522-0","2024-05-22",2024,"DET","KCA","Retrosheet",741,3,8,1
"NYA-20240522-0","2024-05-22",2024,"SEA","NYA","Retrosheet",742,3,7,1
"OAK-20240522-0","2024-05-22",2024,"COL","OAK","Retrosheet",743,4,3,0
"TBA-20240522-0","2024-05-22",2024,"BOS","TBA","Retrosheet",744,8,5,0
"TOR-20240522-0","2024-05-22",2024,"CHA","TOR","Retrosheet",745,2,9,1
"CHN-20240523-0","2024-05-23",2024,"ATL","CHN","Retrosheet",746,3,0,0
"CIN-20240523-0","2024-05-23",2024,"SDN","CIN","Retrosheet",747,6,4,0
"PHI-20240523-0","2024-05-23",2024,"TEX","PHI","Retrosheet",748,2,5,1
"PIT-20240523-0","2024-05-23",2024,"SFN","PIT","Retrosheet",749,7,6,0
"CHA-20240523-0","2024-05-23",2024,"BAL","CHA","Retrosheet",750,8,6,0
"DET-20240523-0","2024-05-23",2024,"TOR","DET","Retrosheet",751,9,1,0
"NYA-20240523-0","2024-05-23",2024,"SEA","NYA","Retrosheet",752,0,5,1
"OAK-20240523-0","2024-05-23",2024,"COL","OAK","Retrosheet",753,9,10,1
"ARI-20240524-0","2024-05-24",2024,"MIA","ARI","Retrosheet",754,3,0,0
"CIN-20240524-0","2024-05-24",2024,"LAN","CIN","Retrosheet",755,6,9,1
"COL-20240524-0","2024-05-24",2024,"PHI","COL","Retrosheet",756,2,3,1
"NYN-20240524-0","2024-05-24",2024,"SFN","NYN","Retrosheet",757,8,7,0
"PIT-20240524-0","2024-05-24",2024,"ATL","PIT","Retrosheet",758,5,11,1
"SDN-20240524-0","2024-05-24",2024,"NYA","SDN","Retrosheet",759,8,0,0
"WAS-20240524-0","2024-05-24",2024,"SEA","WAS","Retrosheet",760,1,6,1
"ANA-20240524-0","2024-05-24",2024,"CLE","ANA","Retrosheet",761,10,4,0
"BOS-20240524-0","2024-05-24",2024,"MIL","BOS","Retrosheet",762,7,2,0
"CHA-20240524-0","2024-05-24",2024,"BAL","CHA","Retrosheet",763,6,4,0
"DET-20240524-0","2024-05-24",2024,"TOR","DET","Retrosheet",764,2,6,1
"MIN-20240524-0","2024-05-24",2024,"TEX","MIN","Retrosheet",765,2,3,1
"OAK-20240524-0","2024-05-24",2024,"HOU","OAK","Retrosheet",766,6,3,0
"TBA-20240524-0","2024-05-24",2024,"KCA","TBA","Retrosheet",767,8,1,0
"ARI-20240525-0","2024-05-25",2024,"MIA","ARI","Retrosheet",768,2,3,1
"CIN-20240525-0","2024-05-25",2024,"LAN","CIN","Retrosheet",769,1,3,1
"COL-20240525-0","2024-05-25",2024,"PHI","COL","Retrosheet",770,8,4,0
"NYN-20240525-0","2024-05-25",2024,"SFN","NYN","Retrosheet",771,7,2,0
"PIT-20240525-0","2024-05-25",2024,"ATL","PIT","Retrosheet",772,1,4,1
"SDN-20240525-0","2024-05-25",2024,"NYA","SDN","Retrosheet",773,4,1,0
"SLN-20240525-0","2024-05-25",2024,"CHN","SLN","Retrosheet",774,6,7,1
"WAS-20240525-0","2024-05-25",2024,"SEA","WAS","Retrosheet",775,1,3,1
"ANA-20240525-0","2024-05-25",2024,"CLE","ANA","Retrosheet",776,4,3,0
"BOS-20240525-0","2024-05-25",2024,"MIL","BOS","Retrosheet",777,6,3,0
"CHA-20240525-0","2024-05-25",2024,"BAL","CHA","Retrosheet",778,5,3,0
"DET-20240525-0","2024-05-25",2024,"TOR","DET","Retrosheet",779,1,2,1
"MIN-20240525-0","2024-05-25",2024,"TEX","MIN","Retrosheet",780,3,5,1
"OAK-20240525-0","2024-05-25",2024,"HOU","OAK","Retrosheet",781,1,3,1
"TBA-20240525-0","2024-05-25",2024,"KCA","TBA","Retrosheet",782,7,4,0
"ARI-20240526-0","2024-05-26",2024,"MIA","ARI","Retrosheet",783,3,1,0
"CIN-20240526-0","2024-05-26",2024,"LAN","CIN","Retrosheet",784,1,4,1
"COL-20240526-0","2024-05-26",2024,"PHI","COL","Retrosheet",785,2,5,1
"NYN-20240526-0","2024-05-26",2024,"SFN","NYN","Retrosheet",786,3,4,1
"PIT-20240526-0","2024-05-26",2024,"ATL","PIT","Retrosheet",787,8,1,0
"SDN-20240526-0","2024-05-26",2024,"NYA","SDN","Retrosheet",788,2,5,1
"SLN-20240526-0","2024-05-26",2024,"CHN","SLN","Retrosheet",789,3,4,1
"WAS-20240526-0","2024-05-26",2024,"SEA","WAS","Retrosheet",790,9,5,0
"ANA-20240526-0","2024-05-26",2024,"CLE","ANA","Retrosheet",791,5,4,0
"BOS-20240526-0","2024-05-26",2024,"MIL","BOS","Retrosheet",792,1,2,1
"CHA-20240526-0","2024-05-26",2024,"BAL","CHA","Retrosheet",793,4,1,0
"DET-20240526-0","2024-05-26",2024,"TOR","DET","Retrosheet",794,11,14,1
"MIN-20240526-0","2024-05-26",2024,"TEX","MIN","Retrosheet",795,6,2,0
"OAK-20240526-0","2024-05-26",2024,"HOU","OAK","Retrosheet",796,5,2,0
"TBA-20240526-0","2024-05-26",2024,"KCA","TBA","Retrosheet",797,1,4,1
"ATL-20240527-0","2024-05-27",2024,"WAS","ATL","Retrosheet",798,8,4,0
"CIN-20240527-0","2024-05-27",2024,"SLN","CIN","Retrosheet",799,1,3,1
"COL-20240527-0","2024-05-27",2024,"CLE","COL","Retrosheet",800,6,8,1
"MIL-20240527-0","2024-05-27",2024,"CHN","MIL","Retrosheet",801,1,5,1
"SDN-20240527-0","2024-05-27",2024,"MIA","SDN","Retrosheet",802,1,2,1
"SFN-20240527-0","2024-05-27",2024,"PHI","SFN","Retrosheet",803,4,8,1
"BAL-20240527-0","2024-05-27",2024,"BOS","BAL","Retrosheet",804,3,11,1
"CHA-20240527-0","2024-05-27",2024,"TOR","CHA","Retrosheet",805,5,1,0
"MIN-20240527-0","2024-05-27",2024,"KCA","MIN","Retrosheet",806,5,6,1
"SEA-20240527-0","2024-05-27",2024,"HOU","SEA","Retrosheet",807,2,3,1
"ATL-20240528-0","2024-05-28",2024,"WAS","ATL","Retrosheet",808,0,2,1
"CIN-20240528-0","2024-05-28",2024,"SLN","CIN","Retrosheet",809,7,1,0
"COL-20240528-0","2024-05-28",2024,"CLE","COL","Retrosheet",810,13,7,0
"MIL-20240528-0","2024-05-28",2024,"CHN","MIL","Retrosheet",811,6,3,0
"NYN-20240528-1","2024-05-28",2024,"LAN","NYN","Retrosheet",812,5,2,0
"NYN-20240528-2","2024-05-28",2024,"LAN","NYN","Retrosheet",813,3,0,0
"SDN-20240528-0","2024-05-28",2024,"MIA","SDN","Retrosheet",814,0,4,1
"SFN-20240528-0","2024-05-28",2024,"PHI","SFN","Retrosheet",815,0,1,1
"ANA-20240528-0","2024-05-28",2024,"NYA","ANA","Retrosheet",816,3,4,1
"BAL-20240528-0","2024-05-28",2024,"BOS","BAL","Retrosheet",817,8,3,0
"CHA-20240528-0","2024-05-28",2024,"TOR","CHA","Retrosheet",818,7,2,0
"MIN-20240528-0","2024-05-28",2024,"KCA","MIN","Retrosheet",819,2,4,1
"SEA-20240528-0","2024-05-28",2024,"HOU","SEA","Retrosheet",820,2,4,1
"TBA-20240528-0","2024-05-28",2024,"OAK","TBA","Retrosheet",821,3,0,0
"TEX-20240528-0","2024-05-28",2024,"ARI","TEX","Retrosheet",822,2,4,1
"ATL-20240529-0","2024-05-29",2024,"WAS","ATL","Retrosheet",823,7,2,0
"CIN-20240529-0","2024-05-29",2024,"SLN","CIN","Retrosheet",824,5,3,0
"COL-20240529-0","2024-05-29",2024,"CLE","COL","Retrosheet",825,4,7,1
"MIL-20240529-0","2024-05-29",2024,"CHN","MIL","Retrosheet",826,6,10,1
"NYN-20240529-0","2024-05-29",2024,"LAN","NYN","Retrosheet",827,10,3,0
"SDN-20240529-0","2024-05-29",2024,"MIA","SDN","Retrosheet",828,9,1,0
"SFN-20240529-0","2024-05-29",2024,"PHI","SFN","Retrosheet",829,6,1,0
"ANA-20240529-0","2024-05-29",2024,"NYA","ANA","Retrosheet",830,2,1,0
"BAL-20240529-0","2024-05-29",2024,"BOS","BAL","Retrosheet",831,1,6,1
"CHA-20240529-0","2024-05-29",2024,"TOR","CHA","Retrosheet",832,3,1,0
"DET-20240529-1","2024-05-29",2024,"PIT","DET","Retrosheet",833,0,8,1
"DET-20240529-2","2024-05-29",2024,"PIT","DET","Retrosheet",834,10,2,0
"MIN-20240529-0","2024-05-29",2024,"KCA","MIN","Retrosheet",835,6,1,0
"SEA-20240529-0","2024-05-29",2024,"HOU","SEA","Retrosheet",836,1,2,1
"TBA-20240529-0","2024-05-29",2024,"OAK","TBA","Retrosheet",837,3,4,1
"TEX-20240529-0","2024-05-29",2024,"ARI","TEX","Retrosheet",838,1,6,1
"ATL-20240530-0","2024-05-30",2024,"WAS","ATL","Retrosheet",839,3,1,0
"MIL-20240530-0","2024-05-30",2024,"CHN","MIL","Retrosheet",840,4,6,1
"NYN-20240530-0","2024-05-30",2024,"ARI","NYN","Retrosheet",841,2,3,1
"ANA-20240530-0","2024-05-30",2024,"NYA","ANA","Retrosheet",842,8,3,0
"BOS-20240530-0","2024-05-30",2024,"DET","BOS","Retrosheet",843,5,0,0
"MIN-20240530-0","2024-05-30",2024,"KCA","MIN","Retrosheet",844,6,7,1
"SEA-20240530-0","2024-05-30",2024,"HOU","SEA","Retrosheet",845,4,0,0
"TBA-20240530-0","2024-05-30",2024,"OAK","TBA","Retrosheet",846,5,6,1
"ATL-20240531-0","2024-05-31",2024,"OAK","ATL","Retrosheet",847,2,4,1
"CHN-20240531-0","2024-05-31",2024,"CIN","CHN","Retrosheet",848,5,4,0
"LAN-20240531-0","2024-05-31",2024,"COL","LAN","Retrosheet",849,4,1,0
"MIA-20240531-0","2024-05-31",2024,"TEX","MIA","Retrosheet",850,2,8,1
"MIL-20240531-0","2024-05-31",2024,"CHA","MIL","Retrosheet",851,5,12,1
"NYN-20240531-0","2024-05-31",2024,"ARI","NYN","Retrosheet",852,9,10,1
"PHI-20240531-0","2024-05-31",2024,"SLN","PHI","Retrosheet",853,2,4,1
"SFN-20240531-0","2024-05-31",2024,"NYA","SFN","Retrosheet",854,6,2,0
"BAL-20240531-0","2024-05-31",2024,"TBA","BAL","Retrosheet",855,1,3,1
"BOS-20240531-0","2024-05-31",2024,"DET","BOS","Retrosheet",856,3,7,1
"CLE-20240531-0","2024-05-31",2024,"WAS","CLE","Retrosheet",857,1,7,1
"HOU-20240531-0","2024-05-31",2024,"MIN","HOU","Retrosheet",858,6,1,0
"KCA-20240531-0","2024-05-31",2024,"SDN","KCA","Retrosheet",859,11,8,0
"SEA-20240531-0","2024-05-31",2024,"ANA","SEA","Retrosheet",860,4,5,1
"TOR-20240531-0","2024-05-31",2024,"PIT","TOR","Retrosheet",861,3,5,1
"ATL-20240601-0","2024-06-01",2024,"OAK","ATL","Retrosheet",862,11,9,0
"CHN-20240601-0","2024-06-01",2024,"CIN","CHN","Retrosheet",863,5,7,1
"LAN-20240601-0","2024-06-01",2024,"COL","LAN","Retrosheet",864,1,4,1
"MIA-20240601-0","2024-06-01",2024,"TEX","MIA","Retrosheet",865,7,0,0
"MIL-20240601-0","2024-06-01",2024,"CHA","MIL","Retrosheet",866,3,4,1
"NYN-20240601-0","2024-06-01",2024,"ARI","NYN","Retrosheet",867,10,5,0
"PHI-20240601-0","2024-06-01",2024,"SLN","PHI","Retrosheet",868,1,6,1
"SFN-20240601-0","2024-06-01",2024,"NYA","SFN","Retrosheet",869,7,3,0
"BAL-20240601-0","2024-06-01",2024,"TBA","BAL","Retrosheet",870,5,9,1
"BOS-20240601-0","2024-06-01",2024,"DET","BOS","Retrosheet",871,3,6,1
"CLE-20240601-0","2024-06-01",2024,"WAS","CLE","Retrosheet",872,2,3,1
"HOU-20240601-0","2024-06-01",2024,"MIN","HOU","Retrosheet",873,2,5,1
"KCA-20240601-0","2024-06-01",2024,"SDN","KCA","Retrosheet",874,7,3,0
"SEA-20240601-0","2024-06-01",2024,"ANA","SEA","Retrosheet",875,0,9,1
"TOR-20240601-0","2024-06-01",2024,"PIT","TOR","Retrosheet",876,8,1,0
"ATL-20240602-0","2024-06-02",2024,"OAK","ATL","Retrosheet",877,1,3,1
"CHN-20240602-0","2024-06-02",2024,"CIN","CHN","Retrosheet",878,5,2,0
"LAN-20240602-0","2024-06-02",2024,"COL","LAN","Retrosheet",879,0,4,1
"MIA-20240602-0","2024-06-02",2024,"TEX","MIA","Retrosheet",880,6,0,0
"MIL-20240602-0","2024-06-02",2024,"CHA","MIL","Retrosheet",881,3,6,1
"NYN-20240602-0","2024-06-02",2024,"ARI","NYN","Retrosheet",882,5,4,0
"PHI-20240602-0","2024-06-02",2024,"SLN","PHI","Retrosheet",883,5,4,0
"SFN-20240602-0","2024-06-02",2024,"NYA","SFN","Retrosheet",884,7,5,0
"BAL-20240602-0","2024-06-02",2024,"TBA","BAL","Retrosheet",885,4,3,0
"BOS-20240602-0","2024-06-02",2024,"DET","BOS","Retrosheet",886,8,4,0
"CLE-20240602-0","2024-06-02",2024,"WAS","CLE","Retrosheet",887,5,2,0
"HOU-20240602-0","2024-06-02",2024,"MIN","HOU","Retrosheet",888,4,3,0
"KCA-20240602-0","2024-06-02",2024,"SDN","KCA","Retrosheet",889,3,4,1
"SEA-20240602-0","2024-06-02",2024,"ANA","SEA","Retrosheet",890,1,5,1
"TOR-20240602-0","2024-06-02",2024,"PIT","TOR","Retrosheet",891,4,5,1
"ARI-20240603-0","2024-06-03",2024,"SFN","ARI","Retrosheet",892,2,4,1
"COL-20240603-0","2024-06-03",2024,"CIN","COL","Retrosheet",893,13,3,0
"PHI-20240603-0","2024-06-03",2024,"MIL","PHI","Retrosheet",894,1,3,1
"WAS-20240603-0","2024-06-03",2024,"NYN","WAS","Retrosheet",895,8,7,0
"ANA-20240603-0","2024-06-03",2024,"SDN","ANA","Retrosheet",896,1,2,1
"HOU-20240603-0","2024-06-03",2024,"SLN","HOU","Retrosheet",897,4,7,1
"TEX-20240603-0","2024-06-03",2024,"DET","TEX","Retrosheet",898,2,1,0
"TOR-20240603-0","2024-06-03",2024,"BAL","TOR","Retrosheet",899,7,2,0
"ARI-20240604-0","2024-06-04",2024,"SFN","ARI","Retrosheet",900,5,8,1
"CHN-20240604-0","2024-06-04",2024,"CHA","CHN","Retrosheet",901,6,7,1
"COL-20240604-0","2024-06-04",2024,"CIN","COL","Retrosheet",902,4,1,0
"MIA-20240604-0","2024-06-04",2024,"TBA","MIA","Retrosheet",903,9,5,0
"PHI-20240604-0","2024-06-04",2024,"MIL","PHI","Retrosheet",904,1,2,1
"PIT-20240604-0","2024-06-04",2024,"LAN","PIT","Retrosheet",905,0,1,1
"WAS-20240604-0","2024-06-04",2024,"NYN","WAS","Retrosheet",906,6,3,0
"ANA-20240604-0","2024-06-04",2024,"SDN","ANA","Retrosheet",907,2,4,1
"BOS-20240604-0","2024-06-04",2024,"ATL","BOS","Retrosheet",908,8,3,0
"CLE-20240604-0","2024-06-04",2024,"KCA","CLE","Retrosheet",909,5,8,1
"HOU-20240604-0","2024-06-04",2024,"SLN","HOU","Retrosheet",910,5,8,1
"NYA-20240604-0","2024-06-04",2024,"MIN","NYA","Retrosheet",911,1,5,1
"OAK-20240604-0","2024-06-04",2024,"SEA","OAK","Retrosheet",912,4,3,0
"TEX-20240604-0","2024-06-04",2024,"DET","TEX","Retrosheet",913,3,1,0
"TOR-20240604-0","2024-06-04",2024,"BAL","TOR","Retrosheet",914,10,1,0
"ARI-20240605-0","2024-06-05",2024,"SFN","ARI","Retrosheet",915,9,3,0
"CHN-20240605-0","2024-06-05",2024,"CHA","CHN","Retrosheet",916,6,7,1
"COL-20240605-0","2024-06-05",2024,"CIN","COL","Retrosheet",917,12,7,0
"MIA-20240605-0","2024-06-05",2024,"TBA","MIA","Retrosheet",918,5,3,0
"PHI-20240605-0","2024-06-05",2024,"MIL","PHI","Retrosheet",919,0,2,1
"PIT-20240605-0","2024-06-05",2024,"LAN","PIT","Retrosheet",920,6,10,1
"WAS-20240605-0","2024-06-05",2024,"NYN","WAS","Retrosheet",921,9,1,0
"ANA-20240605-0","2024-06-05",2024,"SDN","ANA","Retrosheet",922,2,3,1
"BOS-20240605-0","2024-06-05",2024,"ATL","BOS","Retrosheet",923,0,9,1
"HOU-20240605-0","2024-06-05",2024,"SLN","HOU","Retrosheet",924,4,2,0
"NYA-20240605-0","2024-06-05",2024,"MIN","NYA","Retrosheet",925,5,9,1
"OAK-20240605-0","2024-06-05",2024,"SEA","OAK","Retrosheet",926,1,2,1
"TEX-20240605-0","2024-06-05",2024,"DET","TEX","Retrosheet",927,1,9,1
"TOR-20240605-0","2024-06-05",2024,"BAL","TOR","Retrosheet",928,2,3,1
