"game_id","game_date","season","away_team","home_team","source_name","source_row_number"
"CHN-20240521-0","2024-05-21",2024,"ATL","CHN","Retrosheet",716
"CIN-20240521-0","2024-05-21",2024,"SDN","CIN","Retrosheet",717
"LAN-20240521-0","2024-05-21",2024,"ARI","LAN","Retrosheet",718
"MIA-20240521-0","2024-05-21",2024,"MIL","MIA","Retrosheet",719
"PHI-20240521-0","2024-05-21",2024,"TEX","PHI","Retrosheet",720
"PIT-20240521-0","2024-05-21",2024,"SFN","PIT","Retrosheet",721
"SLN-20240521-0","2024-05-21",2024,"BAL","SLN","Retrosheet",722
"WAS-20240521-0","2024-05-21",2024,"MIN","WAS","Retrosheet",723
"CLE-20240521-0","2024-05-21",2024,"NYN","CLE","Retrosheet",724
"HOU-20240521-0","2024-05-21",2024,"ANA","HOU","Retrosheet",725
"KCA-20240521-0","2024-05-21",2024,"DET","KCA","Retrosheet",726
"NYA-20240521-0","2024-05-21",2024,"SEA","NYA","Retrosheet",727
"OAK-20240521-0","2024-05-21",2024,"COL","OAK","Retrosheet",728
"TBA-20240521-0","2024-05-21",2024,"BOS","TBA","Retrosheet",729
"TOR-20240521-0","2024-05-21",2024,"CHA","TOR","Retrosheet",730
"CHN-20240522-0","2024-05-22",2024,"ATL","CHN","Retrosheet",731
"CIN-20240522-0","2024-05-22",2024,"SDN","CIN","Retrosheet",732
"LAN-20240522-0","2024-05-22",2024,"ARI","LAN","Retrosheet",733
"MIA-20240522-0","2024-05-22",2024,"MIL","MIA","Retrosheet",734
"PHI-20240522-0","2024-05-22",2024,"TEX","PHI","Retrosheet",735
"PIT-20240522-0","2024-05-22",2024,"SFN","PIT","Retrosheet",736
"SLN-20240522-0","2024-05-22",2024,"BAL","SLN","Retrosheet",737
"WAS-20240522-0","2024-05-22",2024,"MIN","WAS","Retrosheet",738
"CLE-20240522-0","2024-05-22",2024,"NYN","CLE","Retrosheet",739
"HOU-20240522-0","2024-05-22",2024,"ANA","HOU","Retrosheet",740
"KCA-20240522-0","2024-05-22",2024,"DET","KCA","Retrosheet",741
"NYA-20240522-0","2024-05-22",2024,"SEA","NYA","Retrosheet",742
"OAK-20240522-0","2024-05-22",2024,"COL","OAK","Retrosheet",743
"TBA-20240522-0","2024-05-22",2024,"BOS","TBA","Retrosheet",744
"TOR-20240522-0","2024-05-22",2024,"CHA","TOR","Retrosheet",745
"CHN-20240523-0","2024-05-23",2024,"ATL","CHN","Retrosheet",746
"CIN-20240523-0","2024-05-23",2024,"SDN","CIN","Retrosheet",747
"PHI-20240523-0","2024-05-23",2024,"TEX","PHI","Retrosheet",748
"PIT-20240523-0","2024-05-23",2024,"SFN","PIT","Retrosheet",749
"CHA-20240523-0","2024-05-23",2024,"BAL","CHA","Retrosheet",750
"DET-20240523-0","2024-05-23",2024,"TOR","DET","Retrosheet",751
"NYA-20240523-0","2024-05-23",2024,"SEA","NYA","Retrosheet",752
"OAK-20240523-0","2024-05-23",2024,"COL","OAK","Retrosheet",753
"ARI-20240524-0","2024-05-24",2024,"MIA","ARI","Retrosheet",754
"CIN-20240524-0","2024-05-24",2024,"LAN","CIN","Retrosheet",755
"COL-20240524-0","2024-05-24",2024,"PHI","COL","Retrosheet",756
"NYN-20240524-0","2024-05-24",2024,"SFN","NYN","Retrosheet",757
"PIT-20240524-0","2024-05-24",2024,"ATL","PIT","Retrosheet",758
"SDN-20240524-0","2024-05-24",2024,"NYA","SDN","Retrosheet",759
"WAS-20240524-0","2024-05-24",2024,"SEA","WAS","Retrosheet",760
"ANA-20240524-0","2024-05-24",2024,"CLE","ANA","Retrosheet",761
"BOS-20240524-0","2024-05-24",2024,"MIL","BOS","Retrosheet",762
"CHA-20240524-0","2024-05-24",2024,"BAL","CHA","Retrosheet",763
"DET-20240524-0","2024-05-24",2024,"TOR","DET","Retrosheet",764
"MIN-20240524-0","2024-05-24",2024,"TEX","MIN","Retrosheet",765
"OAK-20240524-0","2024-05-24",2024,"HOU","OAK","Retrosheet",766
"TBA-20240524-0","2024-05-24",2024,"KCA","TBA","Retrosheet",767
"ARI-20240525-0","2024-05-25",2024,"MIA","ARI","Retrosheet",768
"CIN-20240525-0","2024-05-25",2024,"LAN","CIN","Retrosheet",769
"COL-20240525-0","2024-05-25",2024,"PHI","COL","Retrosheet",770
"NYN-20240525-0","2024-05-25",2024,"SFN","NYN","Retrosheet",771
"PIT-20240525-0","2024-05-25",2024,"ATL","PIT","Retrosheet",772
"SDN-20240525-0","2024-05-25",2024,"NYA","SDN","Retrosheet",773
"SLN-20240525-0","2024-05-25",2024,"CHN","SLN","Retrosheet",774
"WAS-20240525-0","2024-05-25",2024,"SEA","WAS","Retrosheet",775
"ANA-20240525-0","2024-05-25",2024,"CLE","ANA","Retrosheet",776
"BOS-20240525-0","2024-05-25",2024,"MIL","BOS","Retrosheet",777
"CHA-20240525-0","2024-05-25",2024,"BAL","CHA","Retrosheet",778
"DET-20240525-0","2024-05-25",2024,"TOR","DET","Retrosheet",779
"MIN-20240525-0","2024-05-25",2024,"TEX","MIN","Retrosheet",780
"OAK-20240525-0","2024-05-25",2024,"HOU","OAK","Retrosheet",781
"TBA-20240525-0","2024-05-25",2024,"KCA","TBA","Retrosheet",782
"ARI-20240526-0","2024-05-26",2024,"MIA","ARI","Retrosheet",783
"CIN-20240526-0","2024-05-26",2024,"LAN","CIN","Retrosheet",784
"COL-20240526-0","2024-05-26",2024,"PHI","COL","Retrosheet",785
"NYN-20240526-0","2024-05-26",2024,"SFN","NYN","Retrosheet",786
"PIT-20240526-0","2024-05-26",2024,"ATL","PIT","Retrosheet",787
"SDN-20240526-0","2024-05-26",2024,"NYA","SDN","Retrosheet",788
"SLN-20240526-0","2024-05-26",2024,"CHN","SLN","Retrosheet",789
"WAS-20240526-0","2024-05-26",2024,"SEA","WAS","Retrosheet",790
"ANA-20240526-0","2024-05-26",2024,"CLE","ANA","Retrosheet",791
"BOS-20240526-0","2024-05-26",2024,"MIL","BOS","Retrosheet",792
"CHA-20240526-0","2024-05-26",2024,"BAL","CHA","Retrosheet",793
"DET-20240526-0","2024-05-26",2024,"TOR","DET","Retrosheet",794
"MIN-20240526-0","2024-05-26",2024,"TEX","MIN","Retrosheet",795
"OAK-20240526-0","2024-05-26",2024,"HOU","OAK","Retrosheet",796
"TBA-20240526-0","2024-05-26",2024,"KCA","TBA","Retrosheet",797
"ATL-20240527-0","2024-05-27",2024,"WAS","ATL","Retrosheet",798
"CIN-20240527-0","2024-05-27",2024,"SLN","CIN","Retrosheet",799
"COL-20240527-0","2024-05-27",2024,"CLE","COL","Retrosheet",800
"MIL-20240527-0","2024-05-27",2024,"CHN","MIL","Retrosheet",801
"SDN-20240527-0","2024-05-27",2024,"MIA","SDN","Retrosheet",802
"SFN-20240527-0","2024-05-27",2024,"PHI","SFN","Retrosheet",803
"BAL-20240527-0","2024-05-27",2024,"BOS","BAL","Retrosheet",804
"CHA-20240527-0","2024-05-27",2024,"TOR","CHA","Retrosheet",805
"MIN-20240527-0","2024-05-27",2024,"KCA","MIN","Retrosheet",806
"SEA-20240527-0","2024-05-27",2024,"HOU","SEA","Retrosheet",807
"ATL-20240528-0","2024-05-28",2024,"WAS","ATL","Retrosheet",808
"CIN-20240528-0","2024-05-28",2024,"SLN","CIN","Retrosheet",809
"COL-20240528-0","2024-05-28",2024,"CLE","COL","Retrosheet",810
"MIL-20240528-0","2024-05-28",2024,"CHN","MIL","Retrosheet",811
"NYN-20240528-1","2024-05-28",2024,"LAN","NYN","Retrosheet",812
"NYN-20240528-2","2024-05-28",2024,"LAN","NYN","Retrosheet",813
"SDN-20240528-0","2024-05-28",2024,"MIA","SDN","Retrosheet",814
"SFN-20240528-0","2024-05-28",2024,"PHI","SFN","Retrosheet",815
"ANA-20240528-0","2024-05-28",2024,"NYA","ANA","Retrosheet",816
"BAL-20240528-0","2024-05-28",2024,"BOS","BAL","Retrosheet",817
"CHA-20240528-0","2024-05-28",2024,"TOR","CHA","Retrosheet",818
"MIN-20240528-0","2024-05-28",2024,"KCA","MIN","Retrosheet",819
"SEA-20240528-0","2024-05-28",2024,"HOU","SEA","Retrosheet",820
"TBA-20240528-0","2024-05-28",2024,"OAK","TBA","Retrosheet",821
"TEX-20240528-0","2024-05-28",2024,"ARI","TEX","Retrosheet",822
"ATL-20240529-0","2024-05-29",2024,"WAS","ATL","Retrosheet",823
"CIN-20240529-0","2024-05-29",2024,"SLN","CIN","Retrosheet",824
"COL-20240529-0","2024-05-29",2024,"CLE","COL","Retrosheet",825
"MIL-20240529-0","2024-05-29",2024,"CHN","MIL","Retrosheet",826
"NYN-20240529-0","2024-05-29",2024,"LAN","NYN","Retrosheet",827
"SDN-20240529-0","2024-05-29",2024,"MIA","SDN","Retrosheet",828
"SFN-20240529-0","2024-05-29",2024,"PHI","SFN","Retrosheet",829
"ANA-20240529-0","2024-05-29",2024,"NYA","ANA","Retrosheet",830
"BAL-20240529-0","2024-05-29",2024,"BOS","BAL","Retrosheet",831
"CHA-20240529-0","2024-05-29",2024,"TOR","CHA","Retrosheet",832
"DET-20240529-1","2024-05-29",2024,"PIT","DET","Retrosheet",833
"DET-20240529-2","2024-05-29",2024,"PIT","DET","Retrosheet",834
"MIN-20240529-0","2024-05-29",2024,"KCA","MIN","Retrosheet",835
"SEA-20240529-0","2024-05-29",2024,"HOU","SEA","Retrosheet",836
"TBA-20240529-0","2024-05-29",2024,"OAK","TBA","Retrosheet",837
"TEX-20240529-0","2024-05-29",2024,"ARI","TEX","Retrosheet",838
"ATL-20240530-0","2024-05-30",2024,"WAS","ATL","Retrosheet",839
"MIL-20240530-0","2024-05-30",2024,"CHN","MIL","Retrosheet",840
"NYN-20240530-0","2024-05-30",2024,"ARI","NYN","Retrosheet",841
"ANA-20240530-0","2024-05-30",2024,"NYA","ANA","Retrosheet",842
"BOS-20240530-0","2024-05-30",2024,"DET","BOS","Retrosheet",843
"MIN-20240530-0","2024-05-30",2024,"KCA","MIN","Retrosheet",844
"SEA-20240530-0","2024-05-30",2024,"HOU","SEA","Retrosheet",845
"TBA-20240530-0","2024-05-30",2024,"OAK","TBA","Retrosheet",846
"ATL-20240531-0","2024-05-31",2024,"OAK","ATL","Retrosheet",847
"CHN-20240531-0","2024-05-31",2024,"CIN","CHN","Retrosheet",848
"LAN-20240531-0","2024-05-31",2024,"COL","LAN","Retrosheet",849
"MIA-20240531-0","2024-05-31",2024,"TEX","MIA","Retrosheet",850
"MIL-20240531-0","2024-05-31",2024,"CHA","MIL","Retrosheet",851
"NYN-20240531-0","2024-05-31",2024,"ARI","NYN","Retrosheet",852
"PHI-20240531-0","2024-05-31",2024,"SLN","PHI","Retrosheet",853
"SFN-20240531-0","2024-05-31",2024,"NYA","SFN","Retrosheet",854
"BAL-20240531-0","2024-05-31",2024,"TBA","BAL","Retrosheet",855
"BOS-20240531-0","2024-05-31",2024,"DET","BOS","Retrosheet",856
"CLE-20240531-0","2024-05-31",2024,"WAS","CLE","Retrosheet",857
"HOU-20240531-0","2024-05-31",2024,"MIN","HOU","Retrosheet",858
"KCA-20240531-0","2024-05-31",2024,"SDN","KCA","Retrosheet",859
"SEA-20240531-0","2024-05-31",2024,"ANA","SEA","Retrosheet",860
"TOR-20240531-0","2024-05-31",2024,"PIT","TOR","Retrosheet",861
"ATL-20240601-0","2024-06-01",2024,"OAK","ATL","Retrosheet",862
"CHN-20240601-0","2024-06-01",2024,"CIN","CHN","Retrosheet",863
"LAN-20240601-0","2024-06-01",2024,"COL","LAN","Retrosheet",864
"MIA-20240601-0","2024-06-01",2024,"TEX","MIA","Retrosheet",865
"MIL-20240601-0","2024-06-01",2024,"CHA","MIL","Retrosheet",866
"NYN-20240601-0","2024-06-01",2024,"ARI","NYN","Retrosheet",867
"PHI-20240601-0","2024-06-01",2024,"SLN","PHI","Retrosheet",868
"SFN-20240601-0","2024-06-01",2024,"NYA","SFN","Retrosheet",869
"BAL-20240601-0","2024-06-01",2024,"TBA","BAL","Retrosheet",870
"BOS-20240601-0","2024-06-01",2024,"DET","BOS","Retrosheet",871
"CLE-20240601-0","2024-06-01",2024,"WAS","CLE","Retrosheet",872
"HOU-20240601-0","2024-06-01",2024,"MIN","HOU","Retrosheet",873
"KCA-20240601-0","2024-06-01",2024,"SDN","KCA","Retrosheet",874
"SEA-20240601-0","2024-06-01",2024,"ANA","SEA","Retrosheet",875
"TOR-20240601-0","2024-06-01",2024,"PIT","TOR","Retrosheet",876
"ATL-20240602-0","2024-06-02",2024,"OAK","ATL","Retrosheet",877
"CHN-20240602-0","2024-06-02",2024,"CIN","CHN","Retrosheet",878
"LAN-20240602-0","2024-06-02",2024,"COL","LAN","Retrosheet",879
"MIA-20240602-0","2024-06-02",2024,"TEX","MIA","Retrosheet",880
"MIL-20240602-0","2024-06-02",2024,"CHA","MIL","Retrosheet",881
"NYN-20240602-0","2024-06-02",2024,"ARI","NYN","Retrosheet",882
"PHI-20240602-0","2024-06-02",2024,"SLN","PHI","Retrosheet",883
"SFN-20240602-0","2024-06-02",2024,"NYA","SFN","Retrosheet",884
"BAL-20240602-0","2024-06-02",2024,"TBA","BAL","Retrosheet",885
"BOS-20240602-0","2024-06-02",2024,"DET","BOS","Retrosheet",886
"CLE-20240602-0","2024-06-02",2024,"WAS","CLE","Retrosheet",887
"HOU-20240602-0","2024-06-02",2024,"MIN","HOU","Retrosheet",888
"KCA-20240602-0","2024-06-02",2024,"SDN","KCA","Retrosheet",889
"SEA-20240602-0","2024-06-02",2024,"ANA","SEA","Retrosheet",890
"TOR-20240602-0","2024-06-02",2024,"PIT","TOR","Retrosheet",891
"ARI-20240603-0","2024-06-03",2024,"SFN","ARI","Retrosheet",892
"COL-20240603-0","2024-06-03",2024,"CIN","COL","Retrosheet",893
"PHI-20240603-0","2024-06-03",2024,"MIL","PHI","Retrosheet",894
"WAS-20240603-0","2024-06-03",2024,"NYN","WAS","Retrosheet",895
"ANA-20240603-0","2024-06-03",2024,"SDN","ANA","Retrosheet",896
"HOU-20240603-0","2024-06-03",2024,"SLN","HOU","Retrosheet",897
"TEX-20240603-0","2024-06-03",2024,"DET","TEX","Retrosheet",898
"TOR-20240603-0","2024-06-03",2024,"BAL","TOR","Retrosheet",899
"ARI-20240604-0","2024-06-04",2024,"SFN","ARI","Retrosheet",900
"CHN-20240604-0","2024-06-04",2024,"CHA","CHN","Retrosheet",901
"COL-20240604-0","2024-06-04",2024,"CIN","COL","Retrosheet",902
"MIA-20240604-0","2024-06-04",2024,"TBA","MIA","Retrosheet",903
"PHI-20240604-0","2024-06-04",2024,"MIL","PHI","Retrosheet",904
"PIT-20240604-0","2024-06-04",2024,"LAN","PIT","Retrosheet",905
"WAS-20240604-0","2024-06-04",2024,"NYN","WAS","Retrosheet",906
"ANA-20240604-0","2024-06-04",2024,"SDN","ANA","Retrosheet",907
"BOS-20240604-0","2024-06-04",2024,"ATL","BOS","Retrosheet",908
"CLE-20240604-0","2024-06-04",2024,"KCA","CLE","Retrosheet",909
"HOU-20240604-0","2024-06-04",2024,"SLN","HOU","Retrosheet",910
"NYA-20240604-0","2024-06-04",2024,"MIN","NYA","Retrosheet",911
"OAK-20240604-0","2024-06-04",2024,"SEA","OAK","Retrosheet",912
"TEX-20240604-0","2024-06-04",2024,"DET","TEX","Retrosheet",913
"TOR-20240604-0","2024-06-04",2024,"BAL","TOR","Retrosheet",914
"ARI-20240605-0","2024-06-05",2024,"SFN","ARI","Retrosheet",915
"CHN-20240605-0","2024-06-05",2024,"CHA","CHN","Retrosheet",916
"COL-20240605-0","2024-06-05",2024,"CIN","COL","Retrosheet",917
"MIA-20240605-0","2024-06-05",2024,"TBA","MIA","Retrosheet",918
"PHI-20240605-0","2024-06-05",2024,"MIL","PHI","Retrosheet",919
"PIT-20240605-0","2024-06-05",2024,"LAN","PIT","Retrosheet",920
"WAS-20240605-0","2024-06-05",2024,"NYN","WAS","Retrosheet",921
"ANA-20240605-0","2024-06-05",2024,"SDN","ANA","Retrosheet",922
"BOS-20240605-0","2024-06-05",2024,"ATL","BOS","Retrosheet",923
"HOU-20240605-0","2024-06-05",2024,"SLN","HOU","Retrosheet",924
"NYA-20240605-0","2024-06-05",2024,"MIN","NYA","Retrosheet",925
"OAK-20240605-0","2024-06-05",2024,"SEA","OAK","Retrosheet",926
"TEX-20240605-0","2024-06-05",2024,"DET","TEX","Retrosheet",927
"TOR-20240605-0","2024-06-05",2024,"BAL","TOR","Retrosheet",928
"CIN-20240606-0","2024-06-06",2024,"CHN","CIN","Retrosheet",929
"PIT-20240606-0","2024-06-06",2024,"LAN","PIT","Retrosheet",930
"SDN-20240606-0","2024-06-06",2024,"ARI","SDN","Retrosheet",931
"SLN-20240606-0","2024-06-06",2024,"COL","SLN","Retrosheet",932
"WAS-20240606-0","2024-06-06",2024,"ATL","WAS","Retrosheet",933
"CHA-20240606-0","2024-06-06",2024,"BOS","CHA","Retrosheet",934
"CLE-20240606-0","2024-06-06",2024,"KCA","CLE","Retrosheet",935
"NYA-20240606-0","2024-06-06",2024,"MIN","NYA","Retrosheet",936
"OAK-20240606-0","2024-06-06",2024,"SEA","OAK","Retrosheet",937
"TOR-20240606-0","2024-06-06",2024,"BAL","TOR","Retrosheet",938
"CIN-20240607-0","2024-06-07",2024,"CHN","CIN","Retrosheet",939
"MIA-20240607-0","2024-06-07",2024,"CLE","MIA","Retrosheet",940
"PIT-20240607-0","2024-06-07",2024,"MIN","PIT","Retrosheet",941
"SDN-20240607-0","2024-06-07",2024,"ARI","SDN","Retrosheet",942
"SLN-20240607-0","2024-06-07",2024,"COL","SLN","Retrosheet",943
"WAS-20240607-0","2024-06-07",2024,"ATL","WAS","Retrosheet",944
"ANA-20240607-0","2024-06-07",2024,"HOU","ANA","Retrosheet",945
"CHA-20240607-0","2024-06-07",2024,"BOS","CHA","Retrosheet",946
"DET-20240607-0","2024-06-07",2024,"MIL","DET","Retrosheet",947
"KCA-20240607-0","2024-06-07",2024,"SEA","KCA","Retrosheet",948
"NYA-20240607-0","2024-06-07",2024,"LAN","NYA","Retrosheet",949
"OAK-20240607-0","2024-06-07",2024,"TOR","OAK","Retrosheet",950
"TBA-20240607-0","2024-06-07",2024,"BAL","TBA","Retrosheet",951
"TEX-20240607-0","2024-06-07",2024,"SFN","TEX","Retrosheet",952
"CIN-20240608-0","2024-06-08",2024,"CHN","CIN","Retrosheet",953
"MIA-20240608-0","2024-06-08",2024,"CLE","MIA","Retrosheet",954
"NYN-20240608-0","2024-06-08",2024,"PHI","NYN","Retrosheet",955
"PIT-20240608-0","2024-06-08",2024,"MIN","PIT","Retrosheet",956
"SDN-20240608-0","2024-06-08",2024,"ARI","SDN","Retrosheet",957
"SLN-20240608-0","2024-06-08",2024,"COL","SLN","Retrosheet",958
"WAS-20240608-0","2024-06-08",2024,"ATL","WAS","Retrosheet",959
"ANA-20240608-0","2024-06-08",2024,"HOU","ANA","Retrosheet",960
"CHA-20240608-0","2024-06-08",2024,"BOS","CHA","Retrosheet",961
"DET-20240608-0","2024-06-08",2024,"MIL","DET","Retrosheet",962
"KCA-20240608-0","2024-06-08",2024,"SEA","KCA","Retrosheet",963
"NYA-20240608-0","2024-06-08",2024,"LAN","NYA","Retrosheet",964
"OAK-20240608-0","2024-06-08",2024,"TOR","OAK","Retrosheet",965
"TBA-20240608-0","2024-06-08",2024,"BAL","TBA","Retrosheet",966
"TEX-20240608-0","2024-06-08",2024,"SFN","TEX","Retrosheet",967
"CIN-20240609-0","2024-06-09",2024,"CHN","CIN","Retrosheet",968
"MIA-20240609-0","2024-06-09",2024,"CLE","MIA","Retrosheet",969
"PHI-20240609-0","2024-06-09",2024,"NYN","PHI","Retrosheet",970
"PIT-20240609-0","2024-06-09",2024,"MIN","PIT","Retrosheet",971
"SDN-20240609-0","2024-06-09",2024,"ARI","SDN","Retrosheet",972
"SLN-20240609-0","2024-06-09",2024,"COL","SLN","Retrosheet",973
"WAS-20240609-0","2024-06-09",2024,"ATL","WAS","Retrosheet",974
"ANA-20240609-0","2024-06-09",2024,"HOU","ANA","Retrosheet",975
"CHA-20240609-0","2024-06-09",2024,"BOS","CHA","Retrosheet",976
"DET-20240609-0","2024-06-09",2024,"MIL","DET","Retrosheet",977
"KCA-20240609-0","2024-06-09",2024,"SEA","KCA","Retrosheet",978
"NYA-20240609-0","2024-06-09",2024,"LAN","NYA","Retrosheet",979
"OAK-20240609-0","2024-06-09",2024,"TOR","OAK","Retrosheet",980
"TBA-20240609-0","2024-06-09",2024,"BAL","TBA","Retrosheet",981
"TEX-20240609-0","2024-06-09",2024,"SFN","TEX","Retrosheet",982
"MIL-20240610-0","2024-06-10",2024,"TOR","MIL","Retrosheet",983
"SDN-20240610-0","2024-06-10",2024,"OAK","SDN","Retrosheet",984
"SFN-20240610-0","2024-06-10",2024,"HOU","SFN","Retrosheet",985
"KCA-20240610-0","2024-06-10",2024,"NYA","KCA","Retrosheet",986
"MIN-20240610-0","2024-06-10",2024,"COL","MIN","Retrosheet",987
"SEA-20240610-0","2024-06-10",2024,"CHA","SEA","Retrosheet",988
"TBA-20240610-0","2024-06-10",2024,"BAL","TBA","Retrosheet",989
"ARI-20240611-0","2024-06-11",2024,"ANA","ARI","Retrosheet",990
"CIN-20240611-0","2024-06-11",2024,"CLE","CIN","Retrosheet",991
"LAN-20240611-0","2024-06-11",2024,"TEX","LAN","Retrosheet",992
"MIL-20240611-0","2024-06-11",2024,"TOR","MIL","Retrosheet",993
"NYN-20240611-0","2024-06-11",2024,"MIA","NYN","Retrosheet",994
"SDN-20240611-0","2024-06-11",2024,"OAK","SDN","Retrosheet",995
"SFN-20240611-0","2024-06-11",2024,"HOU","SFN","Retrosheet",996
"SLN-20240611-0","2024-06-11",2024,"PIT","SLN","Retrosheet",997
"BAL-20240611-0","2024-06-11",2024,"ATL","BAL","Retrosheet",998
"BOS-20240611-0","2024-06-11",2024,"PHI","BOS","Retrosheet",999
"DET-20240611-0","2024-06-11",2024,"WAS","DET","Retrosheet",1000
"KCA-20240611-0","2024-06-11",2024,"NYA","KCA","Retrosheet",1001
"MIN-20240611-0","2024-06-11",2024,"COL","MIN","Retrosheet",1002
"SEA-20240611-0","2024-06-11",2024,"CHA","SEA","Retrosheet",1003
"TBA-20240611-0","2024-06-11",2024,"CHN","TBA","Retrosheet",1004
"ARI-20240612-0","2024-06-12",2024,"ANA","ARI","Retrosheet",1005
"CIN-20240612-0","2024-06-12",2024,"CLE","CIN","Retrosheet",1006
"LAN-20240612-0","2024-06-12",2024,"TEX","LAN","Retrosheet",1007
"MIL-20240612-0","2024-06-12",2024,"TOR","MIL","Retrosheet",1008
"NYN-20240612-0","2024-06-12",2024,"MIA","NYN","Retrosheet",1009
"SDN-20240612-0","2024-06-12",2024,"OAK","SDN","Retrosheet",1010
"SFN-20240612-0","2024-06-12",2024,"HOU","SFN","Retrosheet",1011
"SLN-20240612-0","2024-06-12",2024,"PIT","SLN","Retrosheet",1012
"BAL-20240612-0","2024-06-12",2024,"ATL","BAL","Retrosheet",1013
"BOS-20240612-0","2024-06-12",2024,"PHI","BOS","Retrosheet",1014
"DET-20240612-0","2024-06-12",2024,"WAS","DET","Retrosheet",1015
"KCA-20240612-0","2024-06-12",2024,"NYA","KCA","Retrosheet",1016
"MIN-20240612-0","2024-06-12",2024,"COL","MIN","Retrosheet",1017
"SEA-20240612-0","2024-06-12",2024,"CHA","SEA","Retrosheet",1018
"TBA-20240612-0","2024-06-12",2024,"CHN","TBA","Retrosheet",1019
"ARI-20240613-0","2024-06-13",2024,"ANA","ARI","Retrosheet",1020
"LAN-20240613-0","2024-06-13",2024,"TEX","LAN","Retrosheet",1021
"NYN-20240613-0","2024-06-13",2024,"MIA","NYN","Retrosheet",1022
"SLN-20240613-0","2024-06-13",2024,"PIT","SLN","Retrosheet",1023
"BAL-20240613-0","2024-06-13",2024,"ATL","BAL","Retrosheet",1024
"BOS-20240613-0","2024-06-13",2024,"PHI","BOS","Retrosheet",1025
"DET-20240613-0","2024-06-13",2024,"WAS","DET","Retrosheet",1026
"KCA-20240613-0","2024-06-13",2024,"NYA","KCA","Retrosheet",1027
"MIN-20240613-0","2024-06-13",2024,"OAK","MIN","Retrosheet",1028
"SEA-20240613-0","2024-06-13",2024,"CHA","SEA","Retrosheet",1029
"TBA-20240613-0","2024-06-13",2024,"CHN","TBA","Retrosheet",1030
"ARI-20240614-0","2024-06-14",2024,"CHA","ARI","Retrosheet",1031
"ATL-20240614-0","2024-06-14",2024,"TBA","ATL","Retrosheet",1032
"CHN-20240614-0","2024-06-14",2024,"SLN","CHN","Retrosheet",1033
"COL-20240614-0","2024-06-14",2024,"PIT","COL","Retrosheet",1034
"LAN-20240614-0","2024-06-14",2024,"KCA","LAN","Retrosheet",1035
"MIL-20240614-0","2024-06-14",2024,"CIN","MIL","Retrosheet",1036
"NYN-20240614-0","2024-06-14",2024,"SDN","NYN","Retrosheet",1037
"SFN-20240614-0","2024-06-14",2024,"ANA","SFN","Retrosheet",1038
"WAS-20240614-0","2024-06-14",2024,"MIA","WAS","Retrosheet",1039
"BAL-20240614-0","2024-06-14",2024,"PHI","BAL","Retrosheet",1040
"BOS-20240614-0","2024-06-14",2024,"NYA","BOS","Retrosheet",1041
"HOU-20240614-0","2024-06-14",2024,"DET","HOU","Retrosheet",1042
"MIN-20240614-0","2024-06-14",2024,"OAK","MIN","Retrosheet",1043
"SEA-20240614-0","2024-06-14",2024,"TEX","SEA","Retrosheet",1044
"TOR-20240614-0","2024-06-14",2024,"CLE","TOR","Retrosheet",1045
"ARI-20240615-0","2024-06-15",2024,"CHA","ARI","Retrosheet",1046
"ATL-20240615-0","2024-06-15",2024,"TBA","ATL","Retrosheet",1047
"CHN-20240615-0","2024-06-15",2024,"SLN","CHN","Retrosheet",1048
"COL-20240615-0","2024-06-15",2024,"PIT","COL","Retrosheet",1049
"LAN-20240615-0","2024-06-15",2024,"KCA","LAN","Retrosheet",1050
"MIL-20240615-0","2024-06-15",2024,"CIN","MIL","Retrosheet",1051
"NYN-20240615-0","2024-06-15",2024,"SDN","NYN","Retrosheet",1052
"SFN-20240615-0","2024-06-15",2024,"ANA","SFN","Retrosheet",1053
"WAS-20240615-0","2024-06-15",2024,"MIA","WAS","Retrosheet",1054
"BAL-20240615-0","2024-06-15",2024,"PHI","BAL","Retrosheet",1055
"BOS-20240615-0","2024-06-15",2024,"NYA","BOS","Retrosheet",1056
"HOU-20240615-0","2024-06-15",2024,"DET","HOU","Retrosheet",1057
"SEA-20240615-0","2024-06-15",2024,"TEX","SEA","Retrosheet",1058
"TOR-20240615-0","2024-06-15",2024,"CLE","TOR","Retrosheet",1059
"ARI-20240616-0","2024-06-16",2024,"CHA","ARI","Retrosheet",1060
"ATL-20240616-0","2024-06-16",2024,"TBA","ATL","Retrosheet",1061
"CHN-20240616-0","2024-06-16",2024,"SLN","CHN","Retrosheet",1062
"COL-20240616-0","2024-06-16",2024,"PIT","COL","Retrosheet",1063
"LAN-20240616-0","2024-06-16",2024,"KCA","LAN","Retrosheet",1064
"MIL-20240616-0","2024-06-16",2024,"CIN","MIL","Retrosheet",1065
"NYN-20240616-0","2024-06-16",2024,"SDN","NYN","Retrosheet",1066
"SFN-20240616-0","2024-06-16",2024,"ANA","SFN","Retrosheet",1067
"WAS-20240616-0","2024-06-16",2024,"MIA","WAS","Retrosheet",1068
"BAL-20240616-0","2024-06-16",2024,"PHI","BAL","Retrosheet",1069
"BOS-20240616-0","2024-06-16",2024,"NYA","BOS","Retrosheet",1070
"HOU-20240616-0","2024-06-16",2024,"DET","HOU","Retrosheet",1071
"MIN-20240616-1","2024-06-16",2024,"OAK","MIN","Retrosheet",1072
"MIN-20240616-2","2024-06-16",2024,"OAK","MIN","Retrosheet",1073
