"game_id","game_date","season","away_team","home_team","away_score","home_score","y_true_home_win","source_name","source_row_number"
"SFN-20240512-0","2024-05-12",2024,"CIN","SFN",5,6,1,"Retrosheet",602
"ANA-20240512-0","2024-05-12",2024,"KCA","ANA",4,2,0,"Retrosheet",603
"BAL-20240512-0","2024-05-12",2024,"ARI","BAL",9,2,0,"Retrosheet",604
"BOS-20240512-0","2024-05-12",2024,"WAS","BOS",2,3,1,"Retrosheet",605
"CHA-20240512-0","2024-05-12",2024,"CLE","CHA",7,0,0,"Retrosheet",606
"DET-20240512-0","2024-05-12",2024,"HOU","DET",9,3,0,"Retrosheet",607
"SEA-20240512-0","2024-05-12",2024,"OAK","SEA",4,8,1,"Retrosheet",608
"TBA-20240512-0","2024-05-12",2024,"NYA","TBA",10,6,0,"Retrosheet",609
"TOR-20240512-0","2024-05-12",2024,"MIN","TOR",5,1,0,"Retrosheet",610
"ARI-20240513-0","2024-05-13",2024,"CIN","ARI",5,6,1,"Retrosheet",611
"ATL-20240513-0","2024-05-13",2024,"CHN","ATL",0,2,1,"Retrosheet",612
"MIL-20240513-0","2024-05-13",2024,"PIT","MIL",8,6,0,"Retrosheet",613
"NYN-20240513-0","2024-05-13",2024,"PHI","NYN",5,4,0,"Retrosheet",614
"SDN-20240513-0","2024-05-13",2024,"COL","SDN",5,4,0,"Retrosheet",615
"SFN-20240513-0","2024-05-13",2024,"LAN","SFN",6,4,0,"Retrosheet",616
"ANA-20240513-0","2024-05-13",2024,"SLN","ANA",10,5,0,"Retrosheet",617
"BAL-20240513-0","2024-05-13",2024,"TOR","BAL",3,2,0,"Retrosheet",618
"BOS-20240513-0","2024-05-13",2024,"TBA","BOS",5,3,0,"Retrosheet",619
"DET-20240513-0","2024-05-13",2024,"MIA","DET",5,6,1,"Retrosheet",620
"HOU-20240513-0","2024-05-13",2024,"OAK","HOU",2,9,1,"Retrosheet",621
"SEA-20240513-0","2024-05-13",2024,"KCA","SEA",2,6,1,"Retrosheet",622
"TEX-20240513-0","2024-05-13",2024,"CLE","TEX",7,0,0,"Retrosheet",623
"ARI-20240514-0","2024-05-14",2024,"CIN","ARI",6,2,0,"Retrosheet",624
"ATL-20240514-0","2024-05-14",2024,"CHN","ATL",0,7,1,"Retrosheet",625
"MIL-20240514-0","2024-05-14",2024,"PIT","MIL",3,4,1,"Retrosheet",626
"NYN-20240514-0","2024-05-14",2024,"PHI","NYN",4,0,0,"Retrosheet",627
"SDN-20240514-0","2024-05-14",2024,"COL","SDN",6,3,0,"Retrosheet",628
"SFN-20240514-0","2024-05-14",2024,"LAN","SFN",10,2,0,"Retrosheet",629
"ANA-20240514-0","2024-05-14",2024,"SLN","ANA",7,6,0,"Retrosheet",630
"BOS-20240514-0","2024-05-14",2024,"TBA","BOS",4,5,1,"Retrosheet",631
"CHA-20240514-1","2024-05-14",2024,"WAS","CHA",6,3,0,"Retrosheet",632
"CHA-20240514-2","2024-05-14",2024,"WAS","CHA",0,4,1,"Retrosheet",633
"DET-20240514-0","2024-05-14",2024,"MIA","DET",1,0,0,"Retrosheet",634
"HOU-20240514-0","2024-05-14",2024,"OAK","HOU",1,2,1,"Retrosheet",635
"MIN-20240514-0","2024-05-14",2024,"NYA","MIN",5,1,0,"Retrosheet",636
"SEA-20240514-0","2024-05-14",2024,"KCA","SEA",4,2,0,"Retrosheet",637
"TEX-20240514-0","2024-05-14",2024,"CLE","TEX",7,4,0,"Retrosheet",638
"ARI-20240515-0","2024-05-15",2024,"CIN","ARI",1,2,1,"Retrosheet",639
"ATL-20240515-0","2024-05-15",2024,"CHN","ATL",7,1,0,"Retrosheet",640
"MIL-20240515-0","2024-05-15",2024,"PIT","MIL",2,10,1,"Retrosheet",641
"PHI-20240515-0","2024-05-15",2024,"NYN","PHI",5,10,1,"Retrosheet",642
"SDN-20240515-0","2024-05-15",2024,"COL","SDN",8,0,0,"Retrosheet",643
"SFN-20240515-0","2024-05-15",2024,"LAN","SFN",1,4,1,"Retrosheet",644
"ANA-20240515-0","2024-05-15",2024,"SLN","ANA",2,7,1,"Retrosheet",645
"BAL-20240515-0","2024-05-15",2024,"TOR","BAL",2,3,1,"Retrosheet",646
"BOS-20240515-0","2024-05-15",2024,"TBA","BOS",4,3,0,"Retrosheet",647
"CHA-20240515-0","2024-05-15",2024,"WAS","CHA",0,2,1,"Retrosheet",648
"DET-20240515-0","2024-05-15",2024,"MIA","DET",2,0,0,"Retrosheet",649
"HOU-20240515-0","2024-05-15",2024,"OAK","HOU",0,3,1,"Retrosheet",650
"MIN-20240515-0","2024-05-15",2024,"NYA","MIN",4,0,0,"Retrosheet",651
"SEA-20240515-0","2024-05-15",2024,"KCA","SEA",2,4,1,"Retrosheet",652
"TEX-20240515-0","2024-05-15",2024,"CLE","TEX",0,4,1,"Retrosheet",653
"CHN-20240516-0","2024-05-16",2024,"PIT","CHN",5,4,0,"Retrosheet",654
"LAN-20240516-0","2024-05-16",2024,"CIN","LAN",7,2,0,"Retrosheet",655
"PHI-20240516-0","2024-05-16",2024,"NYN","PHI",6,5,0,"Retrosheet",656
"BOS-20240516-0","2024-05-16",2024,"TBA","BOS",7,5,0,"Retrosheet",657
"HOU-20240516-0","2024-05-16",2024,"OAK","HOU",1,8,1,"Retrosheet",658
"MIN-20240516-0","2024-05-16",2024,"NYA","MIN",5,0,0,"Retrosheet",659
"ARI-20240517-0","2024-05-17",2024,"DET","ARI",13,0,0,"Retrosheet",660
"ATL-20240517-0","2024-05-17",2024,"SDN","ATL",3,1,0,"Retrosheet",661
"CHN-20240517-0","2024-05-17",2024,"PIT","CHN",9,3,0,"Retrosheet",662
"LAN-20240517-0","2024-05-17",2024,"CIN","LAN",3,7,1,"Retrosheet",663
"MIA-20240517-0","2024-05-17",2024,"NYN","MIA",0,8,1,"Retrosheet",664
"PHI-20240517-0","2024-05-17",2024,"WAS","PHI",2,4,1,"Retrosheet",665
"SFN-20240517-0","2024-05-17",2024,"COL","SFN",5,10,1,"Retrosheet",666
"SLN-20240517-0","2024-05-17",2024,"BOS","SLN",6,10,1,"Retrosheet",667
"BAL-20240517-0","2024-05-17",2024,"SEA","BAL",2,9,1,"Retrosheet",668
"CLE-20240517-0","2024-05-17",2024,"MIN","CLE",2,3,1,"Retrosheet",669
"HOU-20240517-0","2024-05-17",2024,"MIL","HOU",4,5,1,"Retrosheet",670
"KCA-20240517-0","2024-05-17",2024,"OAK","KCA",2,6,1,"Retrosheet",671
"NYA-20240517-0","2024-05-17",2024,"CHA","NYA",2,4,1,"Retrosheet",672
"TEX-20240517-0","2024-05-17",2024,"ANA","TEX",9,3,0,"Retrosheet",673
"TOR-20240517-0","2024-05-17",2024,"TBA","TOR",4,3,0,"Retrosheet",674
"ARI-20240518-0","2024-05-18",2024,"DET","ARI",8,3,0,"Retrosheet",675
"CHN-20240518-0","2024-05-18",2024,"PIT","CHN",0,1,1,"Retrosheet",676
"LAN-20240518-0","2024-05-18",2024,"CIN","LAN",0,4,1,"Retrosheet",677
"MIA-20240518-0","2024-05-18",2024,"NYN","MIA",9,10,1,"Retrosheet",678
"PHI-20240518-0","2024-05-18",2024,"WAS","PHI",3,4,1,"Retrosheet",679
"SFN-20240518-0","2024-05-18",2024,"COL","SFN",4,14,1,"Retrosheet",680
"SLN-20240518-0","2024-05-18",2024,"BOS","SLN",2,7,1,"Retrosheet",681
"BAL-20240518-0","2024-05-18",2024,"SEA","BAL",4,3,0,"Retrosheet",682
"CLE-20240518-0","2024-05-18",2024,"MIN","CLE",4,11,1,"Retrosheet",683
"HOU-20240518-0","2024-05-18",2024,"MIL","HOU",4,2,0,"Retrosheet",684
"KCA-20240518-0","2024-05-18",2024,"OAK","KCA",3,5,1,"Retrosheet",685
"NYA-20240518-0","2024-05-18",2024,"CHA","NYA",1,6,1,"Retrosheet",686
"TEX-20240518-0","2024-05-18",2024,"ANA","TEX",2,3,1,"Retrosheet",687
"TOR-20240518-0","2024-05-18",2024,"TBA","TOR",5,4,0,"Retrosheet",688
"ARI-20240519-0","2024-05-19",2024,"DET","ARI",4,6,1,"Retrosheet",689
"ATL-20240519-0","2024-05-19",2024,"SDN","ATL",9,1,0,"Retrosheet",690
"CHN-20240519-0","2024-05-19",2024,"PIT","CHN",3,2,0,"Retrosheet",691
"LAN-20240519-0","2024-05-19",2024,"CIN","LAN",2,3,1,"Retrosheet",692
"MIA-20240519-0","2024-05-19",2024,"NYN","MIA",7,3,0,"Retrosheet",693
"PHI-20240519-0","2024-05-19",2024,"WAS","PHI",5,11,1,"Retrosheet",694
"SFN-20240519-0","2024-05-19",2024,"COL","SFN",1,4,1,"Retrosheet",695
"SLN-20240519-0","2024-05-19",2024,"BOS","SLN",11,3,0,"Retrosheet",696
"BAL-20240519-0","2024-05-19",2024,"SEA","BAL",3,6,1,"Retrosheet",697
"CLE-20240519-0","2024-05-19",2024,"MIN","CLE",2,5,1,"Retrosheet",698
"HOU-20240519-0","2024-05-19",2024,"MIL","HOU",4,9,1,"Retrosheet",699
"KCA-20240519-0","2024-05-19",2024,"OAK","KCA",4,8,1,"Retrosheet",700
"NYA-20240519-0","2024-05-19",2024,"CHA","NYA",2,7,1,"Retrosheet",701
"TEX-20240519-0","2024-05-19",2024,"ANA","TEX",4,1,0,"Retrosheet",702
"TOR-20240519-0","2024-05-19",2024,"TBA","TOR",2,5,1,"Retrosheet",703
"ATL-20240520-1","2024-05-20",2024,"SDN","ATL",6,5,0,"Retrosheet",704
"ATL-20240520-2","2024-05-20",2024,"SDN","ATL",0,3,1,"Retrosheet",705
"LAN-20240520-0","2024-05-20",2024,"ARI","LAN",4,6,1,"Retrosheet",706
"MIA-20240520-0","2024-05-20",2024,"MIL","MIA",2,3,1,"Retrosheet",707
"SLN-20240520-0","2024-05-20",2024,"BAL","SLN",3,6,1,"Retrosheet",708
"WAS-20240520-0","2024-05-20",2024,"MIN","WAS",3,12,1,"Retrosheet",709
"CLE-20240520-0","2024-05-20",2024,"NYN","CLE",1,3,1,"Retrosheet",710
"HOU-20240520-0","2024-05-20",2024,"ANA","HOU",9,7,0,"Retrosheet",711
"KCA-20240520-0","2024-05-20",2024,"DET","KCA",3,8,1,"Retrosheet",712
"NYA-20240520-0","2024-05-20",2024,"SEA","NYA",5,4,0,"Retrosheet",713
"TBA-20240520-0","2024-05-20",2024,"BOS","TBA",5,0,0,"Retrosheet",714
"TOR-20240520-0","2024-05-20",2024,"CHA","TOR",3,9,1,"Retrosheet",715
"CHN-20240521-0","2024-05-21",2024,"ATL","CHN",3,4,1,"Retrosheet",716
"CIN-20240521-0","2024-05-21",2024,"SDN","CIN",0,2,1,"Retrosheet",717
"LAN-20240521-0","2024-05-21",2024,"ARI","LAN",7,3,0,"Retrosheet",718
"MIA-20240521-0","2024-05-21",2024,"MIL","MIA",7,5,0,"Retrosheet",719
"PHI-20240521-0","2024-05-21",2024,"TEX","PHI",2,5,1,"Retrosheet",720
"PIT-20240521-0","2024-05-21",2024,"SFN","PIT",6,7,1,"Retrosheet",721
"SLN-20240521-0","2024-05-21",2024,"BAL","SLN",1,3,1,"Retrosheet",722
"WAS-20240521-0","2024-05-21",2024,"MIN","WAS",10,0,0,"Retrosheet",723
"CLE-20240521-0","2024-05-21",2024,"NYN","CLE",6,7,1,"Retrosheet",724
"HOU-20240521-0","2024-05-21",2024,"ANA","HOU",5,6,1,"Retrosheet",725
"KCA-20240521-0","2024-05-21",2024,"DET","KCA",3,10,1,"Retrosheet",726
"NYA-20240521-0","2024-05-21",2024,"SEA","NYA",6,3,0,"Retrosheet",727
"OAK-20240521-0","2024-05-21",2024,"COL","OAK",4,5,1,"Retrosheet",728
"TBA-20240521-0","2024-05-21",2024,"BOS","TBA",5,2,0,"Retrosheet",729
"TOR-20240521-0","2024-05-21",2024,"CHA","TOR",5,0,0,"Retrosheet",730
"CHN-20240522-0","2024-05-22",2024,"ATL","CHN",9,2,0,"Retrosheet",731
"CIN-20240522-0","2024-05-22",2024,"SDN","CIN",7,3,0,"Retrosheet",732
"LAN-20240522-0","2024-05-22",2024,"ARI","LAN",6,0,0,"Retrosheet",733
"MIA-20240522-0","2024-05-22",2024,"MIL","MIA",0,1,1,"Retrosheet",734
"PHI-20240522-0","2024-05-22",2024,"TEX","PHI",4,11,1,"Retrosheet",735
"PIT-20240522-0","2024-05-22",2024,"SFN","PIT",9,5,0,"Retrosheet",736
"SLN-20240522-0","2024-05-22",2024,"BAL","SLN",4,5,1,"Retrosheet",737
"WAS-20240522-0","2024-05-22",2024,"MIN","WAS",3,2,0,"Retrosheet",738
"CLE-20240522-0","2024-05-22",2024,"NYN","CLE",3,6,1,"Retrosheet",739
"HOU-20240522-0","2024-05-22",2024,"ANA","HOU",2,1,0,"Retrosheet",740
"KCA-20240522-0","2024-05-22",2024,"DET","KCA",3,8,1,"Retrosheet",741
"NYA-20240522-0","2024-05-22",2024,"SEA","NYA",3,7,1,"Retrosheet",742
"OAK-20240522-0","2024-05-22",2024,"COL","OAK",4,3,0,"Retrosheet",743
"TBA-20240522-0","2024-05-22",2024,"BOS","TBA",8,5,0,"Retrosheet",744
"TOR-20240522-0","2024-05-22",2024,"CHA","TOR",2,9,1,"Retrosheet",745
"CHN-20240523-0","2024-05-23",2024,"ATL","CHN",3,0,0,"Retrosheet",746
"CIN-20240523-0","2024-05-23",2024,"SDN","CIN",6,4,0,"Retrosheet",747
"PHI-20240523-0","2024-05-23",2024,"TEX","PHI",2,5,1,"Retrosheet",748
"PIT-20240523-0","2024-05-23",2024,"SFN","PIT",7,6,0,"Retrosheet",749
"CHA-20240523-0","2024-05-23",2024,"BAL","CHA",8,6,0,"Retrosheet",750
"DET-20240523-0","2024-05-23",2024,"TOR","DET",9,1,0,"Retrosheet",751
"NYA-20240523-0","2024-05-23",2024,"SEA","NYA",0,5,1,"Retrosheet",752
"OAK-20240523-0","2024-05-23",2024,"COL","OAK",9,10,1,"Retrosheet",753
"ARI-20240524-0","2024-05-24",2024,"MIA","ARI",3,0,0,"Retrosheet",754
"CIN-20240524-0","2024-05-24",2024,"LAN","CIN",6,9,1,"Retrosheet",755
"COL-20240524-0","2024-05-24",2024,"PHI","COL",2,3,1,"Retrosheet",756
"NYN-20240524-0","2024-05-24",2024,"SFN","NYN",8,7,0,"Retrosheet",757
"PIT-20240524-0","2024-05-24",2024,"ATL","PIT",5,11,1,"Retrosheet",758
"SDN-20240524-0","2024-05-24",2024,"NYA","SDN",8,0,0,"Retrosheet",759
"WAS-20240524-0","2024-05-24",2024,"SEA","WAS",1,6,1,"Retrosheet",760
"ANA-20240524-0","2024-05-24",2024,"CLE","ANA",10,4,0,"Retrosheet",761
"BOS-20240524-0","2024-05-24",2024,"MIL","BOS",7,2,0,"Retrosheet",762
"CHA-20240524-0","2024-05-24",2024,"BAL","CHA",6,4,0,"Retrosheet",763
"DET-20240524-0","2024-05-24",2024,"TOR","DET",2,6,1,"Retrosheet",764
"MIN-20240524-0","2024-05-24",2024,"TEX","MIN",2,3,1,"Retrosheet",765
"OAK-20240524-0","2024-05-24",2024,"HOU","OAK",6,3,0,"Retrosheet",766
"TBA-20240524-0","2024-05-24",2024,"KCA","TBA",8,1,0,"Retrosheet",767
"ARI-20240525-0","2024-05-25",2024,"MIA","ARI",2,3,1,"Retrosheet",768
"CIN-20240525-0","2024-05-25",2024,"LAN","CIN",1,3,1,"Retrosheet",769
"COL-20240525-0","2024-05-25",2024,"PHI","COL",8,4,0,"Retrosheet",770
"NYN-20240525-0","2024-05-25",2024,"SFN","NYN",7,2,0,"Retrosheet",771
"PIT-20240525-0","2024-05-25",2024,"ATL","PIT",1,4,1,"Retrosheet",772
"SDN-20240525-0","2024-05-25",2024,"NYA","SDN",4,1,0,"Retrosheet",773
"SLN-20240525-0","2024-05-25",2024,"CHN","SLN",6,7,1,"Retrosheet",774
"WAS-20240525-0","2024-05-25",2024,"SEA","WAS",1,3,1,"Retrosheet",775
"ANA-20240525-0","2024-05-25",2024,"CLE","ANA",4,3,0,"Retrosheet",776
"BOS-20240525-0","2024-05-25",2024,"MIL","BOS",6,3,0,"Retrosheet",777
"CHA-20240525-0","2024-05-25",2024,"BAL","CHA",5,3,0,"Retrosheet",778
"DET-20240525-0","2024-05-25",2024,"TOR","DET",1,2,1,"Retrosheet",779
"MIN-20240525-0","2024-05-25",2024,"TEX","MIN",3,5,1,"Retrosheet",780
"OAK-20240525-0","2024-05-25",2024,"HOU","OAK",1,3,1,"Retrosheet",781
"TBA-20240525-0","2024-05-25",2024,"KCA","TBA",7,4,0,"Retrosheet",782
"ARI-20240526-0","2024-05-26",2024,"MIA","ARI",3,1,0,"Retrosheet",783
"CIN-20240526-0","2024-05-26",2024,"LAN","CIN",1,4,1,"Retrosheet",784
"COL-20240526-0","2024-05-26",2024,"PHI","COL",2,5,1,"Retrosheet",785
"NYN-20240526-0","2024-05-26",2024,"SFN","NYN",3,4,1,"Retrosheet",786
"PIT-20240526-0","2024-05-26",2024,"ATL","PIT",8,1,0,"Retrosheet",787
"SDN-20240526-0","2024-05-26",2024,"NYA","SDN",2,5,1,"Retrosheet",788
"SLN-20240526-0","2024-05-26",2024,"CHN","SLN",3,4,1,"Retrosheet",789
"WAS-20240526-0","2024-05-26",2024,"SEA","WAS",9,5,0,"Retrosheet",790
"ANA-20240526-0","2024-05-26",2024,"CLE","ANA",5,4,0,"Retrosheet",791
"BOS-20240526-0","2024-05-26",2024,"MIL","BOS",1,2,1,"Retrosheet",792
"CHA-20240526-0","2024-05-26",2024,"BAL","CHA",4,1,0,"Retrosheet",793
"DET-20240526-0","2024-05-26",2024,"TOR","DET",11,14,1,"Retrosheet",794
"MIN-20240526-0","2024-05-26",2024,"TEX","MIN",6,2,0,"Retrosheet",795
"OAK-20240526-0","2024-05-26",2024,"HOU","OAK",5,2,0,"Retrosheet",796
"TBA-20240526-0","2024-05-26",2024,"KCA","TBA",1,4,1,"Retrosheet",797
"ATL-20240527-0","2024-05-27",2024,"WAS","ATL",8,4,0,"Retrosheet",798
"CIN-20240527-0","2024-05-27",2024,"SLN","CIN",1,3,1,"Retrosheet",799
"COL-20240527-0","2024-05-27",2024,"CLE","COL",6,8,1,"Retrosheet",800
"MIL-20240527-0","2024-05-27",2024,"CHN","MIL",1,5,1,"Retrosheet",801
"SDN-20240527-0","2024-05-27",2024,"MIA","SDN",1,2,1,"Retrosheet",802
"SFN-20240527-0","2024-05-27",2024,"PHI","SFN",4,8,1,"Retrosheet",803
"BAL-20240527-0","2024-05-27",2024,"BOS","BAL",3,11,1,"Retrosheet",804
"CHA-20240527-0","2024-05-27",2024,"TOR","CHA",5,1,0,"Retrosheet",805
"MIN-20240527-0","2024-05-27",2024,"KCA","MIN",5,6,1,"Retrosheet",806
"SEA-20240527-0","2024-05-27",2024,"HOU","SEA",2,3,1,"Retrosheet",807
"ATL-20240528-0","2024-05-28",2024,"WAS","ATL",0,2,1,"Retrosheet",808
"CIN-20240528-0","2024-05-28",2024,"SLN","CIN",7,1,0,"Retrosheet",809
"COL-20240528-0","2024-05-28",2024,"CLE","COL",13,7,0,"Retrosheet",810
"MIL-20240528-0","2024-05-28",2024,"CHN","MIL",6,3,0,"Retrosheet",811
"NYN-20240528-1","2024-05-28",2024,"LAN","NYN",5,2,0,"Retrosheet",812
"NYN-20240528-2","2024-05-28",2024,"LAN","NYN",3,0,0,"Retrosheet",813
"SDN-20240528-0","2024-05-28",2024,"MIA","SDN",0,4,1,"Retrosheet",814
"SFN-20240528-0","2024-05-28",2024,"PHI","SFN",0,1,1,"Retrosheet",815
"ANA-20240528-0","2024-05-28",2024,"NYA","ANA",3,4,1,"Retrosheet",816
"BAL-20240528-0","2024-05-28",2024,"BOS","BAL",8,3,0,"Retrosheet",817
"CHA-20240528-0","2024-05-28",2024,"TOR","CHA",7,2,0,"Retrosheet",818
"MIN-20240528-0","2024-05-28",2024,"KCA","MIN",2,4,1,"Retrosheet",819
"SEA-20240528-0","2024-05-28",2024,"HOU","SEA",2,4,1,"Retrosheet",820
"TBA-20240528-0","2024-05-28",2024,"OAK","TBA",3,0,0,"Retrosheet",821
"TEX-20240528-0","2024-05-28",2024,"ARI","TEX",2,4,1,"Retrosheet",822
"ATL-20240529-0","2024-05-29",2024,"WAS","ATL",7,2,0,"Retrosheet",823
"CIN-20240529-0","2024-05-29",2024,"SLN","CIN",5,3,0,"Retrosheet",824
"COL-20240529-0","2024-05-29",2024,"CLE","COL",4,7,1,"Retrosheet",825
"MIL-20240529-0","2024-05-29",2024,"CHN","MIL",6,10,1,"Retrosheet",826
"NYN-20240529-0","2024-05-29",2024,"LAN","NYN",10,3,0,"Retrosheet",827
"SDN-20240529-0","2024-05-29",2024,"MIA","SDN",9,1,0,"Retrosheet",828
"SFN-20240529-0","2024-05-29",2024,"PHI","SFN",6,1,0,"Retrosheet",829
"ANA-20240529-0","2024-05-29",2024,"NYA","ANA",2,1,0,"Retrosheet",830
"BAL-20240529-0","2024-05-29",2024,"BOS","BAL",1,6,1,"Retrosheet",831
"CHA-20240529-0","2024-05-29",2024,"TOR","CHA",3,1,0,"Retrosheet",832
"DET-20240529-1","2024-05-29",2024,"PIT","DET",0,8,1,"Retrosheet",833
"DET-20240529-2","2024-05-29",2024,"PIT","DET",10,2,0,"Retrosheet",834
"MIN-20240529-0","2024-05-29",2024,"KCA","MIN",6,1,0,"Retrosheet",835
"SEA-20240529-0","2024-05-29",2024,"HOU","SEA",1,2,1,"Retrosheet",836
"TBA-20240529-0","2024-05-29",2024,"OAK","TBA",3,4,1,"Retrosheet",837
"TEX-20240529-0","2024-05-29",2024,"ARI","TEX",1,6,1,"Retrosheet",838
"ATL-20240530-0","2024-05-30",2024,"WAS","ATL",3,1,0,"Retrosheet",839
"MIL-20240530-0","2024-05-30",2024,"CHN","MIL",4,6,1,"Retrosheet",840
"NYN-20240530-0","2024-05-30",2024,"ARI","NYN",2,3,1,"Retrosheet",841
"ANA-20240530-0","2024-05-30",2024,"NYA","ANA",8,3,0,"Retrosheet",842
"BOS-20240530-0","2024-05-30",2024,"DET","BOS",5,0,0,"Retrosheet",843
"MIN-20240530-0","2024-05-30",2024,"KCA","MIN",6,7,1,"Retrosheet",844
"SEA-20240530-0","2024-05-30",2024,"HOU","SEA",4,0,0,"Retrosheet",845
"TBA-20240530-0","2024-05-30",2024,"OAK","TBA",5,6,1,"Retrosheet",846
"ATL-20240531-0","2024-05-31",2024,"OAK","ATL",2,4,1,"Retrosheet",847
"CHN-20240531-0","2024-05-31",2024,"CIN","CHN",5,4,0,"Retrosheet",848
"LAN-20240531-0","2024-05-31",2024,"COL","LAN",4,1,0,"Retrosheet",849
"MIA-20240531-0","2024-05-31",2024,"TEX","MIA",2,8,1,"Retrosheet",850
"MIL-20240531-0","2024-05-31",2024,"CHA","MIL",5,12,1,"Retrosheet",851
"NYN-20240531-0","2024-05-31",2024,"ARI","NYN",9,10,1,"Retrosheet",852
"PHI-20240531-0","2024-05-31",2024,"SLN","PHI",2,4,1,"Retrosheet",853
"SFN-20240531-0","2024-05-31",2024,"NYA","SFN",6,2,0,"Retrosheet",854
"BAL-20240531-0","2024-05-31",2024,"TBA","BAL",1,3,1,"Retrosheet",855
"BOS-20240531-0","2024-05-31",2024,"DET","BOS",3,7,1,"Retrosheet",856
"CLE-20240531-0","2024-05-31",2024,"WAS","CLE",1,7,1,"Retrosheet",857
"HOU-20240531-0","2024-05-31",2024,"MIN","HOU",6,1,0,"Retrosheet",858
"KCA-20240531-0","2024-05-31",2024,"SDN","KCA",11,8,0,"Retrosheet",859
"SEA-20240531-0","2024-05-31",2024,"ANA","SEA",4,5,1,"Retrosheet",860
"TOR-20240531-0","2024-05-31",2024,"PIT","TOR",3,5,1,"Retrosheet",861
"ATL-20240601-0","2024-06-01",2024,"OAK","ATL",11,9,0,"Retrosheet",862
"CHN-20240601-0","2024-06-01",2024,"CIN","CHN",5,7,1,"Retrosheet",863
"LAN-20240601-0","2024-06-01",2024,"COL","LAN",1,4,1,"Retrosheet",864
"MIA-20240601-0","2024-06-01",2024,"TEX","MIA",7,0,0,"Retrosheet",865
"MIL-20240601-0","2024-06-01",2024,"CHA","MIL",3,4,1,"Retrosheet",866
"NYN-20240601-0","2024-06-01",2024,"ARI","NYN",10,5,0,"Retrosheet",867
"PHI-20240601-0","2024-06-01",2024,"SLN","PHI",1,6,1,"Retrosheet",868
"SFN-20240601-0","2024-06-01",2024,"NYA","SFN",7,3,0,"Retrosheet",869
"BAL-20240601-0","2024-06-01",2024,"TBA","BAL",5,9,1,"Retrosheet",870
"BOS-20240601-0","2024-06-01",2024,"DET","BOS",3,6,1,"Retrosheet",871
"CLE-20240601-0","2024-06-01",2024,"WAS","CLE",2,3,1,"Retrosheet",872
"HOU-20240601-0","2024-06-01",2024,"MIN","HOU",2,5,1,"Retrosheet",873
"KCA-20240601-0","2024-06-01",2024,"SDN","KCA",7,3,0,"Retrosheet",874
"SEA-20240601-0","2024-06-01",2024,"ANA","SEA",0,9,1,"Retrosheet",875
"TOR-20240601-0","2024-06-01",2024,"PIT","TOR",8,1,0,"Retrosheet",876
"ATL-20240602-0","2024-06-02",2024,"OAK","ATL",1,3,1,"Retrosheet",877
"CHN-20240602-0","2024-06-02",2024,"CIN","CHN",5,2,0,"Retrosheet",878
"LAN-20240602-0","2024-06-02",2024,"COL","LAN",0,4,1,"Retrosheet",879
"MIA-20240602-0","2024-06-02",2024,"TEX","MIA",6,0,0,"Retrosheet",880
"MIL-20240602-0","2024-06-02",2024,"CHA","MIL",3,6,1,"Retrosheet",881
"NYN-20240602-0","2024-06-02",2024,"ARI","NYN",5,4,0,"Retrosheet",882
"PHI-20240602-0","2024-06-02",2024,"SLN","PHI",5,4,0,"Retrosheet",883
"SFN-20240602-0","2024-06-02",2024,"NYA","SFN",7,5,0,"Retrosheet",884
"BAL-20240602-0","2024-06-02",2024,"TBA","BAL",4,3,0,"Retrosheet",885
"BOS-20240602-0","2024-06-02",2024,"DET","BOS",8,4,0,"Retrosheet",886
"CLE-20240602-0","2024-06-02",2024,"WAS","CLE",5,2,0,"Retrosheet",887
"HOU-20240602-0","2024-06-02",2024,"MIN","HOU",4,3,0,"Retrosheet",888
"KCA-20240602-0","2024-06-02",2024,"SDN","KCA",3,4,1,"Retrosheet",889
"SEA-20240602-0","2024-06-02",2024,"ANA","SEA",1,5,1,"Retrosheet",890
"TOR-20240602-0","2024-06-02",2024,"PIT","TOR",4,5,1,"Retrosheet",891
"ARI-20240603-0","2024-06-03",2024,"SFN","ARI",2,4,1,"Retrosheet",892
"COL-20240603-0","2024-06-03",2024,"CIN","COL",13,3,0,"Retrosheet",893
"PHI-20240603-0","2024-06-03",2024,"MIL","PHI",1,3,1,"Retrosheet",894
"WAS-20240603-0","2024-06-03",2024,"NYN","WAS",8,7,0,"Retrosheet",895
"ANA-20240603-0","2024-06-03",2024,"SDN","ANA",1,2,1,"Retrosheet",896
"HOU-20240603-0","2024-06-03",2024,"SLN","HOU",4,7,1,"Retrosheet",897
"TEX-20240603-0","2024-06-03",2024,"DET","TEX",2,1,0,"Retrosheet",898
"TOR-20240603-0","2024-06-03",2024,"BAL","TOR",7,2,0,"Retrosheet",899
"ARI-20240604-0","2024-06-04",2024,"SFN","ARI",5,8,1,"Retrosheet",900
"CHN-20240604-0","2024-06-04",2024,"CHA","CHN",6,7,1,"Retrosheet",901
"COL-20240604-0","2024-06-04",2024,"CIN","COL",4,1,0,"Retrosheet",902
"MIA-20240604-0","2024-06-04",2024,"TBA","MIA",9,5,0,"Retrosheet",903
"PHI-20240604-0","2024-06-04",2024,"MIL","PHI",1,2,1,"Retrosheet",904
"PIT-20240604-0","2024-06-04",2024,"LAN","PIT",0,1,1,"Retrosheet",905
